am_sid,rgn_id,rgn_name,rgn_range_km2,iucn_sid,map_iucn_sid,spatial_source,cat_score,sciname
Fis-23076,162,New Zealand,1090794.4108,41871,41871,iucn,0.4,Centrophorus squamosus
Fis-23076,210,Japan,265640.4108,41871,41871,iucn,0.4,Centrophorus squamosus
Fis-31573,210,Japan,291241.2364,41872,41872,iucn,0.2,Chiloscyllium punctatum
Fis-48194,210,Japan,13084.369,41874,41874,iucn,0.4,Hemipristis elongata
Fis-23198,112,Cuba,13672.516800000001,41876,41876,iucn,0.4,Odontaspis ferox
Fis-23198,162,New Zealand,888082.4886,41876,41876,iucn,0.4,Odontaspis ferox
Fis-23198,210,Japan,236288.1001,41876,41876,iucn,0.4,Odontaspis ferox
Fis-23198,1e3,Gaviota,30705.32,41876,41876,iucn,0.4,Odontaspis ferox
NA,162,New Zealand,85784.4206,71711344,41878,iucn,0.2,Stegostoma fasciatum
NA,162,New Zealand,85784.4206,71711476,41878,iucn,0.6,Stegostoma fasciatum
Fis-156530,162,New Zealand,1697123.5719,42700,42700,iucn,0,Apristurus melanoasper
NA,162,New Zealand,568603.0782,42701,42701,iucn,0,Apristurus ampliceps
NA,210,Japan,345367.1885,16727330,42838,iucn,0,Centrophorus moluccensis
NA,210,Japan,345367.1885,16727327,42838,iucn,0.2,Centrophorus moluccensis
Fis-25493,210,Japan,647382.8467999999,43974,43974,iucn,0.6,Epinephelus akaara
Fis-30562,1e3,Gaviota,30705.32,44183,44183,iucn,0,Beringraja binoculata
Fis-29282,210,Japan,517093.7221,44217,44217,iucn,0,Apristurus longicephalus
Fis-142346,162,New Zealand,186337.9761,44222,44222,iucn,0,Apristurus pinguis
Fis-142346,210,Japan,239970.4823,44222,44222,iucn,0,Apristurus pinguis
Fis-23006,210,Japan,213842.7429,44223,44223,iucn,0,Apristurus platyrhynchus
Fis-31578,162,New Zealand,55716.004,44565,44565,iucn,0,Mitsukurina owstoni
Fis-31578,210,Japan,329295.4559,44565,44565,iucn,0,Mitsukurina owstoni
Fis-31578,1e3,Gaviota,30705.32,44565,44565,iucn,0,Mitsukurina owstoni
Fis-30530,162,New Zealand,959296.4567,44566,44566,iucn,0,Pseudotriakis microdon
Fis-30530,210,Japan,333535.8657,44566,44566,iucn,0,Pseudotriakis microdon
Fis-25130,210,Japan,241704.5723,44673,44673,iucn,0.2,Epinephelus fuscoguttatus
Fis-26136,210,Japan,280941.681,44674,44674,iucn,0.2,Epinephelus coioides
Fis-22721,112,Cuba,306363.7261,44681,44681,iucn,0.2,Epinephelus morio
Fis-23651,112,Cuba,306363.7261,44682,44682,iucn,0,Mycteroperca tigris
Fis-23652,112,Cuba,306363.7261,44683,44683,iucn,0.2,Mycteroperca venenosa
Fis-25341,210,Japan,430369.5344,44684,44684,iucn,0.2,Plectropomus leopardus
Fis-23074,162,New Zealand,1015204.2609,46864,46864,iucn,0,Centroselachus crepidater
Fis-23074,210,Japan,265467.3024,46864,46864,iucn,0,Centroselachus crepidater
Fis-23080,162,New Zealand,1046626.4292,46865,46865,iucn,0.2,Proscymnodon plunketi
NA,210,Japan,263317.004,60087,60087,iucn,0.2,Urolophus aurantiacus
Fis-30753,1e3,Gaviota,30705.32,60108,60108,iucn,0,Urobatis halleri
Fis-139857,112,Cuba,306363.7261,60109,60109,iucn,0,Urobatis jamaicensis
Fis-26519,210,Japan,269794.4428,60111,60111,iucn,0,Plesiobatis daviesi
Fis-24278,1e3,Gaviota,30705.32,60112,60112,iucn,0,Platyrhinoidis triseriata
Fis-26932,210,Japan,732.0898,60117,60117,iucn,0.2,Gymnura poecilura
Fis-27240,210,Japan,77520.828,60119,60119,iucn,0.6,Aetobatus flagellum
Fis-28560,210,Japan,732.0898,60120,60120,iucn,0.6,Aetomylaeus maculatus
Fis-28562,210,Japan,6918.1123,60121,60121,iucn,0.6,Aetomylaeus vespertilio
NA,210,Japan,20928.9811,60124,60124,iucn,0.2,Myliobatis hamlyni
Fis-24323,112,Cuba,57639.5859,60128,60128,iucn,0.2,Rhinoptera bonasus
Fis-32611,210,Japan,133715.1647,60129,60129,iucn,0.4,Rhinoptera javanica
Fis-31217,162,New Zealand,902694.0535,60140,60140,iucn,0,Harriotta raleighana
Fis-31217,210,Japan,683403.7008,60140,60140,iucn,0,Harriotta raleighana
Fis-31217,1e3,Gaviota,30705.32,60140,60140,iucn,0,Harriotta raleighana
Fis-33129,112,Cuba,1127.7628,60145,60145,iucn,0,Rhinochimaera atlantica
Fis-52460,162,New Zealand,666917.9959,60146,60146,iucn,0,Rhinochimaera pacifica
Fis-52460,210,Japan,1131684.9759,60146,60146,iucn,0,Rhinochimaera pacifica
Fis-132966,210,Japan,109390.677,60147,60147,iucn,0.2,Telatrygon acutirostra
Fis-23102,210,Japan,248913.8359,60148,60148,iucn,0.2,Hemitrygon akajei
Fis-132967,210,Japan,10579.7225,60155,60155,iucn,0.2,Hemitrygon izuensis
Fis-15356,112,Cuba,306133.0745,60159,60159,iucn,0,Hypanus say
Fis-26902,210,Japan,149771.2861,60160,60160,iucn,0.2,Telatrygon zugei
Fis-166734,210,Japan,461063.6096,60162,60162,iucn,0.4,Taeniurops meyeni
Fis-159583,210,Japan,161176.3432,60166,60166,iucn,0.4,Glaucostegus granulatus
NA,210,Japan,87381.61349999999,60167,60167,iucn,0.2,Rhinobatos hynnicephalus
Fis-24322,1e3,Gaviota,30705.32,60171,60171,iucn,0.2,Pseudobatos productus
Fis-146555,162,New Zealand,818731.3528,60185,60185,iucn,0,Chimaera lignaria
Fis-24068,1e3,Gaviota,30705.32,60191,60191,iucn,0,Hydrolagus colliei
Fis-146607,162,New Zealand,409679.616,60197,60197,iucn,0,Hydrolagus trolli
Fis-35514,210,Japan,277111.8006,60199,60199,iucn,0.4,Mobula tarapacana
Fis-24127,112,Cuba,3651.3031,60200,60200,iucn,0.2,Mobula thurstoni
Fis-24127,210,Japan,576101.6337,60200,60200,iucn,0.2,Mobula thurstoni
Fis-31591,112,Cuba,3651.3031,60204,60204,iucn,0,Mustelus higmani
Fis-23127,112,Cuba,364798.2272,60210,60210,iucn,0,Euprotomicrus bispinatus
Fis-23127,162,New Zealand,4098232.2454,60210,60210,iucn,0,Euprotomicrus bispinatus
Fis-23127,210,Japan,3105087.0091,60210,60210,iucn,0,Euprotomicrus bispinatus
Fis-23127,1e3,Gaviota,30705.32,60210,60210,iucn,0,Euprotomicrus bispinatus
Fis-29421,210,Japan,225027.467,60212,60212,iucn,0,Isistius plutodus
Fis-29531,210,Japan,113921.1155,60214,60214,iucn,0,Squaliolus laticaudus
Fis-49770,112,Cuba,306363.7261,60217,60217,iucn,0.2,Carcharhinus perezi
Fis-23069,112,Cuba,190144.4178,60219,60219,iucn,0.4,Carcharhinus signatus
Fis-25470,210,Japan,229227.5645,60222,60222,iucn,0.2,Chiloscyllium plagiosum
Fis-29423,112,Cuba,364798.2272,60225,60225,iucn,0.4,Isurus paucus
Fis-29423,210,Japan,4028323.6289,60225,60225,iucn,0.4,Isurus paucus
Fis-29423,1e3,Gaviota,10265.4,60225,60225,iucn,0.4,Isurus paucus
NA,1e3,Gaviota,30705.32,60227,60227,iucn,0,Cephaloscyllium ventriosum
Fis-23213,1e3,Gaviota,30705.32,60231,60231,iucn,0,Parmaturus xaniurus
Fis-23255,112,Cuba,17504.3449,60233,60233,iucn,0,Scyliorhinus retifer
Fis-58162,112,Cuba,61307.5676,60236,60236,iucn,0,Etmopterus bigelowi
Fis-58162,210,Japan,173160.5606,60236,60236,iucn,0,Etmopterus bigelowi
Fis-23122,112,Cuba,125302.8206,60239,60239,iucn,0,Etmopterus hillianus
Fis-29387,112,Cuba,274423.4841,60245,60245,iucn,0,Etmopterus virens
Fis-29384,112,Cuba,9242.8473,60246,60246,iucn,0,Etmopterus schultzi
Fis-26498,162,New Zealand,450340.43,61337,61337,iucn,0.2,Epinephelus daemelii
Fis-26113,210,Japan,279202.0425,61338,61338,iucn,0.2,Epinephelus malabaricus
Fis-26142,210,Japan,361930.9184,61339,61339,iucn,0.2,Epinephelus polyphekadion
Fis-23242,112,Cuba,271577.6472,61407,61407,iucn,0,Rhizoprionodon porosus
NA,1e3,Gaviota,17824.16,62227,62227,iucn,0,Anniella pulchra
Fis-27249,112,Cuba,168.4278,63104,63104,iucn,0.2,Hydrolagus mirabilis
Fis-131852,162,New Zealand,1404788.0934,63119,63119,iucn,0,Amblyraja hyperborea
Fis-131852,210,Japan,616675.3505,63119,63119,iucn,0,Amblyraja hyperborea
Fis-131852,1e3,Gaviota,30705.32,63119,63119,iucn,0,Amblyraja hyperborea
Fis-27351,162,New Zealand,1632721.3864,63127,63127,iucn,0,Bathyraja richardsoni
NA,112,Cuba,39044.156500000005,63142,63142,iucn,0.8,Narcine bancroftii
Fis-23993,112,Cuba,8219.3822,63152,63152,iucn,0,Bathytoshia centroura
Fis-25689,210,Japan,60533.849500000004,63571,63571,iucn,0.4,Bolbometopon muricatum
NA,112,Cuba,19376.0908,63852,63852,iucn,0,Nerodia clarkii
Fis-32305,210,Japan,601300.3496,64396,64396,iucn,0.4,Epinephelus bruneus
Fis-163777,112,Cuba,306363.7261,64400,64400,iucn,0.4,Hyporthodus flavolimbatus
Fis-23648,112,Cuba,304739.7205,64410,64410,iucn,0.4,Mycteroperca interstitialis
Fis-31641,210,Japan,183697.2542,64411,64411,iucn,0.4,Plectropomus areolatus
Fis-26517,210,Japan,266069.2661,64412,64412,iucn,0.4,Plectropomus laevis
Fis-25572,210,Japan,409467.25440000003,132723,132723,iucn,0,Epinephelus maculatus
NA,112,Cuba,304739.7205,132724,132724,iucn,0.2,Mycteroperca bonaci
Fis-23713,112,Cuba,306363.7261,132727,132727,iucn,0,Paranthias furcifer
Fis-30327,112,Cuba,3651.3031,132729,132729,iucn,0,Mycteroperca phenax
NA,210,Japan,214574.9333,132731,132731,iucn,0.2,Epinephelus socialis
Fis-26123,210,Japan,725949.1545,132732,132732,iucn,0,Cephalopholis miniata
Fis-25944,162,New Zealand,105876.0114,132736,132736,iucn,0,Epinephelus rivulatus
Fis-25944,210,Japan,459131.33269999997,132736,132736,iucn,0,Epinephelus rivulatus
Fis-26121,210,Japan,289158.384,132737,132737,iucn,0,Cephalopholis leopardus
Fis-25576,210,Japan,575472.1726,132738,132738,iucn,0,Variola louti
Fis-26125,210,Japan,508756.46140000003,132741,132741,iucn,0,Cephalopholis sexmaculata
Fis-26119,210,Japan,761.7116000000001,132743,132743,iucn,0,Cephalopholis formosa
Fis-25575,210,Japan,356184.3679,132745,132745,iucn,0,Epinephelus morrhua
Fis-32316,210,Japan,166097.741,132749,132749,iucn,0,Epinephelus stictus
Fis-135733,210,Japan,738712.5648,132751,132751,iucn,0,Epinephelus coeruleopunctatus
Fis-26511,210,Japan,410165.6283,132755,132755,iucn,0,Epinephelus radiatus
Fis-26508,210,Japan,233699.1644,132756,132756,iucn,0,Epinephelus miliaris
Fis-26126,210,Japan,637357.9398,132757,132757,iucn,0,Cephalopholis sonnerati
Fis-22703,112,Cuba,306363.7261,132761,132761,iucn,0,Cephalopholis cruentata
Fis-27135,112,Cuba,306133.0745,132764,132764,iucn,0,Alphestes afer
Fis-26245,210,Japan,369039.9634,132766,132766,iucn,0,Epinephelus macrospilos
NA,112,Cuba,306363.7261,132770,132770,iucn,0,Epinephelus guttatus
Fis-24648,112,Cuba,306363.7261,132771,132771,iucn,0,Gonioplectrus hispanus
Fis-31413,210,Japan,398361.586,132773,132773,iucn,0,Epinephelus tukula
Fis-25586,210,Japan,562155.5923,132774,132774,iucn,0,Epinephelus areolatus
Fis-26244,210,Japan,650417.2366000001,132778,132778,iucn,0,Epinephelus hexagonatus
Fis-31823,210,Japan,371630.8559,132781,132781,iucn,0,Cephalopholis argus
Fis-26128,210,Japan,504994.275,132783,132783,iucn,0,Cephalopholis urodeta
Fis-25382,210,Japan,454489.2558,132787,132787,iucn,0,Anyperodon leucogrammicus
Fis-31150,210,Japan,606687.3812000001,132788,132788,iucn,0,Epinephelus merra
Fis-26518,210,Japan,771427.1048,132790,132790,iucn,0,Triso dermopterus
Fis-26144,210,Japan,744181.2113,132799,132799,iucn,0,Epinephelus quoyanus
Fis-26510,210,Japan,812817.8008,132802,132802,iucn,0,Epinephelus poecilonotus
Fis-26141,210,Japan,769536.6466,132804,132804,iucn,0,Epinephelus ongus
Fis-26124,210,Japan,133547.4431,132805,132805,iucn,0,Cephalopholis polleni
Fis-27186,112,Cuba,306363.7261,132806,132806,iucn,0,Cephalopholis fulva
Fis-163784,210,Japan,543976.1007,132807,132807,iucn,0,Hyporthodus septemfasciatus
Fis-31845,210,Japan,286533.76900000003,132810,132810,iucn,0,Variola albimarginata
Fis-30328,1e3,Gaviota,30705.32,132811,132811,iucn,0,Mycteroperca xenarcha
Fis-25571,162,New Zealand,167.0466,132815,132815,iucn,0,Epinephelus cyanopodus
Fis-25571,210,Japan,511035.9925,132815,132815,iucn,0,Epinephelus cyanopodus
Fis-25570,210,Japan,789023.856,132817,132817,iucn,0,Epinephelus fasciatus
Fis-22704,112,Cuba,306363.7261,132819,132819,iucn,0,Epinephelus adscensionis
NA,210,Japan,511090.7511,132821,132821,iucn,0,Epinephelus trimaculatus
Fis-25679,210,Japan,378498.64269999997,132823,132823,iucn,0,Epinephelus chlorostigma
Fis-26127,210,Japan,229351.11490000002,132825,132825,iucn,0,Cephalopholis spiloparaea
Fis-26494,210,Japan,6331.009,132826,132826,iucn,0.2,Epinephelus bleekeri
Fis-163778,112,Cuba,306363.7261,132827,132827,iucn,0,Hyporthodus mystacinus
Fis-26504,210,Japan,283504.3792,132829,132829,iucn,0,Epinephelus howlandi
Fis-27382,112,Cuba,304304.1775,132830,132830,iucn,0,Mycteroperca acutirostris
URM-Cn-5604,210,Japan,560135.1271,132859,132859,iucn,0,Oulastrea crispata
SLB-62998,210,Japan,79661.99190000001,132860,132860,iucn,0.4,Psammocora stellata
SLB-117548,210,Japan,326540.015,132864,132864,iucn,0,Fungia costulata
NA,210,Japan,343112.8086,132865,132865,iucn,0.4,Alveopora japonica
URM-Cn-4877,210,Japan,560135.1271,132866,132866,iucn,0.4,Montipora angulata
URM-Cn-4750,210,Japan,709968.7604,132869,132869,iucn,0.2,Acropora florida
NA,210,Japan,219218.80229999998,132872,132872,iucn,0.2,Favia vietnamensis
NA,210,Japan,79661.99190000001,132873,132873,iucn,0.2,Porites densa
URM-Cn-5888,112,Cuba,306363.7261,132874,132874,iucn,0,Scolymia lacera
URM-Cn-5982,210,Japan,165022.2872,132875,132875,iucn,0,Pocillopora kelleheri
URM-Cn-5549,210,Japan,709968.7604,132878,132878,iucn,0.2,Favia maxima
URM-Cn-4995,210,Japan,416700.3033,132880,132880,iucn,0.4,Pavona venosa
URM-Cn-5825,210,Japan,447057.0702,132881,132881,iucn,0,Hydnophora rigida
URM-Cn-5572,210,Japan,709968.7604,132883,132883,iucn,0,Goniastrea australensis
URM-Cn-5508,112,Cuba,306363.7261,132884,132884,iucn,0,Colpophyllia natans
URM-Cn-4965,210,Japan,709968.7604,132885,132885,iucn,0,Leptoseris hawaiiensis
URM-Cn-4962,210,Japan,446497.5838,132887,132887,iucn,0,Leptoseris explanata
URM-Cn-4826,210,Japan,242722.114,132888,132888,iucn,0.2,Acropora secale
URM-Cn-5092,210,Japan,256274.9903,132890,132890,iucn,0.4,Catalaphyllia jardinei
URM-Cn-5557,210,Japan,560135.1271,132894,132894,iucn,0.2,Favia veroni
NA,210,Japan,381053.40499999997,132898,132898,iucn,0.4,Goniopora cellulosa
URM-Cn-5894,210,Japan,560135.1271,132900,132900,iucn,0,Symphyllia radians
NA,210,Japan,276823.0115,132901,132901,iucn,0.2,Leptoseris amitoriensis
URM-Cn-4970,210,Japan,552040.6435,132903,132903,iucn,0,Leptoseris solida
URM-Cn-4993,210,Japan,149833.63330000002,132904,132904,iucn,0.2,Pavona minuta
NA,210,Japan,92927.63190000001,132905,132905,iucn,0.2,Alveopora catalai
NA,210,Japan,560135.1271,132907,132907,iucn,0.2,Echinomorpha nishihirai
URM-Cn-4739,210,Japan,560135.1271,132910,132910,iucn,0.2,Acropora divaricata
URM-Cn-4992,210,Japan,709968.7604,132911,132911,iucn,0,Pavona maldivensis
URM-Cn-5470,210,Japan,709968.7604,132916,132916,iucn,0,Turbinaria irregularis
URM-Cn-4958,210,Japan,709968.7604,132917,132917,iucn,0,Gardineroseris planulata
NA,112,Cuba,21517.5482,132921,132921,iucn,0.2,Porites branneri
URM-Cn-5595,162,New Zealand,83061.5306,132922,132922,iucn,0,Montastrea curta
URM-Cn-5595,210,Japan,709968.7604,132922,132922,iucn,0,Montastrea curta
URM-Cn-5985,210,Japan,242761.2652,132923,132923,iucn,0,Pocillopora woodjonesi
NA,210,Japan,281816.2294,132925,132925,iucn,0,Fungia hexagonalis
URM-Cn-5953,210,Japan,560135.1271,132928,132928,iucn,0.4,Pectinia lactuca
NA,210,Japan,276823.0115,132930,132930,iucn,0.4,Montipora gaimardi
URM-Cn-4854,210,Japan,560135.1271,132931,132931,iucn,0.4,Acropora willisae
URM-Cn-4723,210,Japan,242722.114,132933,132933,iucn,0.2,Acropora carduus
SLB-190543,210,Japan,709968.7604,132936,132936,iucn,0,Favia pallida
NA,210,Japan,276823.0115,132939,132939,iucn,0,Heterocyathus sulcatus
URM-Cn-4710,210,Japan,296695.7926,132940,132940,iucn,0.4,Acropora acuminata
URM-Cn-4922,210,Japan,59113.8295,132944,132944,iucn,0.2,Montipora nodosa
URM-Cn-5931,210,Japan,315441.9221,132947,132947,iucn,0,Echinophyllia echinoporoides
URM-Cn-4756,210,Japan,392555.7473,132948,132948,iucn,0.2,Acropora granulosa
NA,210,Japan,255344.8509,132949,132949,iucn,0,Goniopora pendulus
NA,210,Japan,524009.0785,132954,132954,iucn,0,Fungia cyclolites
URM-Cn-5950,210,Japan,394982.99330000003,132956,132956,iucn,0.4,Pectinia alcicornis
URM-Cn-5465,210,Japan,264246.20650000003,132957,132957,iucn,0.4,Turbinaria bifrons
URM-Cn-5974,210,Japan,149833.63330000002,132958,132958,iucn,0,Pocillopora capitata
URM-Cn-5822,210,Japan,149833.63330000002,132960,132960,iucn,0,Hydnophora grandis
URM-Cn-5591,112,Cuba,306363.7261,132963,132963,iucn,0,Manicina areolata
URM-Cn-5485,210,Japan,281736.1243,132967,132967,iucn,0.2,Euphyllia yaeyamaensis
URM-Cn-4774,210,Japan,567069.9245,132969,132969,iucn,0.4,Acropora listeri
URM-Cn-4954,112,Cuba,306363.7261,132970,132970,iucn,0.4,Agaricia lamarcki
URM-Cn-4800,210,Japan,242722.114,132972,132972,iucn,0.4,Acropora paniculata
NA,210,Japan,242722.114,132973,132973,iucn,0.4,Anacropora matthai
NA,210,Japan,92927.63190000001,132975,132975,iucn,0,Millepora tenera
URM-Cn-4778,210,Japan,560135.1271,132976,132976,iucn,0.2,Acropora loripes
URM-Cn-5598,210,Japan,709968.7604,132978,132978,iucn,0.2,Montastrea magnistellata
URM-Cn-5562,210,Japan,560135.1271,132979,132979,iucn,0.2,Favites complanata
URM-Cn-5590,210,Japan,446497.5838,132980,132980,iucn,0.2,Leptoria phrygia
URM-Cn-5584,210,Japan,149833.63330000002,132983,132983,iucn,0.2,Leptastrea bottae
URM-Cn-5474,162,New Zealand,83061.5306,132985,132985,iucn,0.2,Turbinaria radicalis
SLB-190517,210,Japan,297818.2818,132986,132986,iucn,0,Fungia repanda
URM-Cn-5524,210,Japan,310261.1809,132987,132987,iucn,0,Echinopora gemmacea
URM-Cn-4777,210,Japan,242722.114,132988,132988,iucn,0,Acropora longicyathus
URM-Cn-6123,210,Japan,396592.1478,132991,132991,iucn,0.2,Coscinaraea crassa
URM-Cn-4761,210,Japan,242722.114,132992,132992,iucn,0.2,Acropora humilis
URM-Cn-5796,210,Japan,271960.243,132993,132993,iucn,0,Zoopilus echinatus
URM-Cn-5772,210,Japan,128016.1631,132996,132996,iucn,0.4,Fungia seychellensis
URM-Cn-5600,210,Japan,709968.7604,132997,132997,iucn,0.2,Montastrea valenciennesi
URM-Cn-4823,210,Japan,709968.7604,132998,132998,iucn,0,Acropora samoensis
NA,210,Japan,92734.41440000001,133001,133001,iucn,0,Goniopora pandoraensis
SLB-117497,210,Japan,133894.8985,133002,133002,iucn,0.2,Seriatopora stellata
URM-Cn-5583,210,Japan,560135.1271,133003,133003,iucn,0.2,Leptastrea bewickensis
URM-Cn-4798,112,Cuba,306363.7261,133006,133006,iucn,0.8,Acropora palmata
URM-Cn-4917,210,Japan,92734.41440000001,133007,133007,iucn,0.4,Montipora malampaya
URM-Cn-4745,210,Japan,56273.7895,133010,133010,iucn,0,Acropora elseyi
URM-Cn-5597,112,Cuba,306363.7261,133012,133012,iucn,0.4,Montastraea franksi
URM-Cn-4755,210,Japan,392555.7473,133013,133013,iucn,0,Acropora grandis
NA,210,Japan,560135.1271,133014,133014,iucn,0.4,Goniopora polyformis
URM-Cn-4918,210,Japan,434603.639,133015,133015,iucn,0,Montipora millepora
NA,210,Japan,421235.6718,133016,133016,iucn,0,Porites vaughani
URM-Cn-4841,210,Japan,392555.7473,133020,133020,iucn,0.2,Acropora tenuis
SLB-61665,210,Japan,392555.7473,133021,133021,iucn,0,Acropora microphthalma
URM-Cn-4921,210,Japan,70111.6378,133022,133022,iucn,0.2,Montipora niugini
URM-Cn-6062,210,Japan,658789.3873000001,133023,133023,iucn,0,Porites lichen
URM-Cn-5827,210,Japan,709968.7604,133024,133024,iucn,0,Merulina scabricula
URM-Cn-4850,210,Japan,392555.7473,133025,133025,iucn,0.4,Acropora vaughani
SLB-117486,210,Japan,61932.139500000005,133026,133026,iucn,0,Mycedium mancaoi
URM-Cn-6146,112,Cuba,306363.7261,133027,133027,iucn,0,Siderastrea radians
URM-Cn-5987,210,Japan,296695.7926,133028,133028,iucn,0.2,Seriatopora caliendrum
URM-Cn-5552,210,Japan,560135.1271,133029,133029,iucn,0,Favia rotumana
URM-Cn-4897,210,Japan,560135.1271,133031,133031,iucn,0.2,Montipora effusa
URM-Cn-5869,210,Japan,323110.1951,133032,133032,iucn,0.4,Lobophyllia flabelliformis
URM-Cn-4813,210,Japan,242722.114,133033,133033,iucn,0,Acropora pulchra
SLB-189121,210,Japan,392555.7473,133034,133034,iucn,0,Fungia fragilis
NA,210,Japan,146862.1593,133036,133036,iucn,0.4,Fungia curvata
URM-Cn-6069,210,Japan,446497.5838,133038,133038,iucn,0.4,Porites nigrescens
NA,210,Japan,242722.114,133040,133040,iucn,0.2,Echinopora mammiformis
URM-Cn-4984,210,Japan,709968.7604,133041,133041,iucn,0.4,Pavona decussata
W-Hyd-287421,112,Cuba,251202.93600000002,133042,133042,iucn,0,Millepora complanata
URM-Cn-6135,210,Japan,421235.6718,133043,133043,iucn,0.2,Psammocora digitata
URM-Cn-4861,210,Japan,206107.4228,133046,133046,iucn,0.6,Anacropora spinosa
URM-Cn-5881,112,Cuba,306363.7261,133047,133047,iucn,0,Mycetophyllia aliciae
URM-Cn-4873,210,Japan,274219.4666,133048,133048,iucn,0,Astreopora suggesta
URM-Cn-5009,210,Japan,709968.7604,133049,133049,iucn,0,Stylocoeniella guentheri
NA,210,Japan,155126.9141,133051,133051,iucn,0,Goniopora norfolkensis
URM-Cn-5887,112,Cuba,306363.7261,133053,133053,iucn,0,Scolymia cubensis
NA,210,Japan,365643.0459,133054,133054,iucn,0,Goniopora tenuidens
URM-Cn-5564,210,Japan,342683.5551,133055,133055,iucn,0.2,Favites halicora
URM-Cn-5930,210,Japan,560135.1271,133058,133058,iucn,0,Echinophyllia echinata
URM-Cn-5617,210,Japan,560135.1271,133059,133059,iucn,0.2,Platygyra verweyi
URM-Cn-5575,210,Japan,560135.1271,133060,133060,iucn,0.2,Goniastrea favulus
URM-Cn-5884,112,Cuba,306363.7261,133062,133062,iucn,0,Mycetophyllia lamarckiana
URM-Cn-5792,210,Japan,436683.2623,133063,133063,iucn,0,Polyphyllia talpina
URM-Cn-4913,210,Japan,662050.6415,133066,133066,iucn,0,Montipora informis
URM-Cn-5618,210,Japan,276823.0115,133067,133067,iucn,0.4,Platygyra yaeyamaensis
NA,210,Japan,560135.1271,133068,133068,iucn,0,Platygyra sinensis
URM-Cn-4863,210,Japan,18731.959,133069,133069,iucn,0.4,Astreopora cucullata
URM-Cn-5601,210,Japan,242761.2652,133070,133070,iucn,0.2,Montastrea colemani
URM-Cn-4901,210,Japan,274139.3615,133071,133071,iucn,0.2,Montipora foliosa
NA,210,Japan,186346.112,133074,133074,iucn,0.4,Goniastrea deformis
URM-Cn-5005,210,Japan,444031.9804,133075,133075,iucn,0.2,Palauastrea ramosa
URM-Cn-5873,210,Japan,709968.7604,133076,133076,iucn,0,Lobophyllia robusta
NA,210,Japan,276823.0115,133078,133078,iucn,0.2,Favites acuticollis
URM-Cn-4828,210,Japan,242722.114,133080,133080,iucn,0.2,Acropora selago
URM-Cn-4770,210,Japan,242722.114,133081,133081,iucn,0.4,Acropora kirstyae
URM-Cn-6064,210,Japan,709968.7604,133082,133082,iucn,0,Porites lutea
URM-Cn-5749,210,Japan,320358.62930000003,133083,133083,iucn,0.2,Ctenactis albitentaculata
SLB-62376,210,Japan,668732.8318,133084,133084,iucn,0,Barabattoia amicorum
URM-Cn-4836,210,Japan,392555.7473,133087,133087,iucn,0,Acropora subglabra
URM-Cn-5528,210,Japan,709968.7604,133088,133088,iucn,0,Echinopora lamellosa
URM-Cn-5935,210,Japan,560135.1271,133089,133089,iucn,0,Echinophyllia patula
URM-Cn-5587,210,Japan,709968.7604,133090,133090,iucn,0,Leptastrea purpurea
URM-Cn-4969,162,New Zealand,83061.5306,133091,133091,iucn,0,Leptoseris scabra
URM-Cn-4969,210,Japan,709968.7604,133091,133091,iucn,0,Leptoseris scabra
URM-Cn-4866,210,Japan,560135.1271,133092,133092,iucn,0.4,Astreopora incrustans
URM-Cn-6138,210,Japan,560135.1271,133094,133094,iucn,0,Psammocora nierstraszi
URM-Cn-5983,210,Japan,423838.8123,133095,133095,iucn,0,Pocillopora meandrina
URM-Cn-4968,210,Japan,438926.2051,133098,133098,iucn,0,Leptoseris papyracea
