"country","commodity","year","value","category"
"Tanzania, United Rep. of","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"Thailand","Agar agar nei","1991",,"swd"
"Thailand","Other edible seaweeds","1991",,"swd"
"Thailand","Other inedible seaweeds","1991",,"swd"
"Thailand","Other seaweeds and aquatic plants and products thereof","1991",1249,"swd"
"Timor-Leste","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"Tonga","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"Trinidad and Tobago","Agar agar nei","1991",,"swd"
"Trinidad and Tobago","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"Tunisia","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"Turkey","Agar agar nei","1991",,"swd"
"Turkey","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"Uganda","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"Ukraine","Agar agar nei","1991",,"swd"
"Ukraine","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"United Arab Emirates","Agar agar nei","1991",,"swd"
"United Arab Emirates","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"United Kingdom","Agar agar nei","1991",,"swd"
"United Kingdom","Other seaweeds and aquatic plants and products thereof","1991",839,"swd"
"United States of America","Agar agar nei","1991",,"swd"
"United States of America","Other seaweeds and aquatic plants and products thereof","1991",13073,"swd"
"Uruguay","Agar agar nei","1991",,"swd"
"Uruguay","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"Uzbekistan","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"Venezuela, Boliv Rep of","Agar agar nei","1991",,"swd"
"Venezuela, Boliv Rep of","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"Viet Nam","Agar agar nei","1991",,"swd"
"Viet Nam","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"Yemen","Agar agar nei","1991",,"swd"
"Yemen","Other seaweeds and aquatic plants and products thereof","1991",,"swd"
"Albania","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Algeria","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Argentina","Agar agar nei","1992",,"swd"
"Argentina","Other seaweeds and aquatic plants and products thereof","1992",96,"swd"
"Armenia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Aruba","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Australia","Agar agar nei","1992",,"swd"
"Australia","Other seaweeds and aquatic plants and products thereof","1992",1290,"swd"
"Austria","Agar agar nei","1992",,"swd"
"Austria","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Bangladesh","Agar agar nei","1992",,"swd"
"Bangladesh","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Barbados","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Belarus","Agar agar nei","1992",,"swd"
"Belarus","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Belgium","Agar agar nei","1992",,"swd"
"Belgium","Other seaweeds and aquatic plants and products thereof","1992",180,"swd"
"Belize","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Bermuda","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Bosnia and Herzegovina","Agar agar nei","1992",,"swd"
"Bosnia and Herzegovina","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Botswana","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Brazil","Agar agar nei","1992",,"swd"
"Brazil","Other seaweeds and aquatic plants and products thereof","1992",183,"swd"
"Brunei Darussalam","Agar agar nei","1992",,"swd"
"Brunei Darussalam","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Bulgaria","Agar agar nei","1992",,"swd"
"Bulgaria","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Cambodia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Canada","Agar agar nei","1992",,"swd"
"Canada","Other seaweeds and aquatic plants and products thereof","1992",3584,"swd"
"Cayman Islands","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Chile","Agar agar nei","1992",,"swd"
"Chile","Other seaweeds and aquatic plants and products thereof","1992",13168,"swd"
"China","Agar agar nei","1992",,"swd"
"China","Laver, dry","1992",,"swd"
"China","Laver, nei","1992",,"swd"
"China","Other brown algae (laminaria, eisenia/ecklonia)","1992",,"swd"
"China","Other red algae","1992",,"swd"
"China","Other seaweeds and aquatic plants and products thereof","1992",886,"swd"
"China","Undaria pinnafitida (brown algae)","1992",,"swd"
"China, Hong Kong SAR","Agar agar nei","1992",,"swd"
"China, Hong Kong SAR","Other seaweeds and aquatic plants and products thereof","1992",2017,"swd"
"China, Macao SAR","Agar agar nei","1992",,"swd"
"China, Macao SAR","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Colombia","Agar agar nei","1992",,"swd"
"Colombia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Congo, Dem. Rep. of the","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Cook Islands","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Costa Rica","Agar agar nei","1992",,"swd"
"Costa Rica","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Croatia","Agar agar nei","1992",,"swd"
"Croatia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Cuba","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Cyprus","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Czech Republic","Agar agar nei","1992",,"swd"
"Czech Republic","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Denmark","Agar agar nei","1992",0,"swd"
"Denmark","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Djibouti","Agar agar nei","1992",,"swd"
"Dominica","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Dominican Republic","Agar agar nei","1992",,"swd"
"Dominican Republic","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Ecuador","Agar agar nei","1992",,"swd"
"Ecuador","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Egypt","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Eritrea","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Estonia","Agar agar nei","1992",,"swd"
"Estonia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Fiji, Republic of","Kelp","1992",,"swd"
"Fiji, Republic of","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Finland","Agar agar nei","1992",,"swd"
"Finland","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"France","Agar agar nei","1992",,"swd"
"France","Other seaweeds and aquatic plants and products thereof","1992",4051,"swd"
"French Polynesia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Georgia","Agar agar nei","1992",,"swd"
"Georgia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Germany","Agar agar nei","1992",0,"swd"
"Germany","Other seaweeds and aquatic plants and products thereof","1992",140,"swd"
"Ghana","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Greece","Agar agar nei","1992",,"swd"
"Greece","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Greenland","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Grenada","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Guatemala","Agar agar nei","1992",,"swd"
"Guatemala","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Guyana","Agar agar nei","1992",,"swd"
"Guyana","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Haiti","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Honduras","Agar agar nei","1992",,"swd"
"Honduras","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Hungary","Agar agar nei","1992",,"swd"
"Hungary","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Iceland","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"India","Agar agar nei","1992",,"swd"
"India","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Indonesia","Agar agar nei","1992",,"swd"
"Indonesia","Other seaweeds and aquatic plants and products thereof","1992",5438,"swd"
"Ireland","Agar agar nei","1992",,"swd"
"Ireland","Other seaweeds and aquatic plants and products thereof","1992",1366,"swd"
"Israel","Agar agar nei","1992",,"swd"
"Israel","Other seaweeds and aquatic plants and products thereof","1992",1637,"swd"
"Italy","Agar agar nei","1992",,"swd"
"Italy","Other seaweeds and aquatic plants and products thereof","1992",54,"swd"
"Jamaica","Other seaweeds and aquatic plants and products thereof","1992",14,"swd"
"Japan","Agar agar nei","1992",,"swd"
"Japan","Laver, nei","1992",,"swd"
"Japan","Other red algae","1992",,"swd"
"Japan","Other seaweeds and aquatic plants and products thereof","1992",48290,"swd"
"Kazakhstan","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Kenya","Agar agar nei","1992",,"swd"
"Kenya","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Kiribati","Other seaweeds and aquatic plants and products thereof","1992",482,"swd"
"Korea, Dem. People's Rep","Agar agar nei","1992",,"swd"
"Korea, Dem. People's Rep","Hizikia fusiforme (brown algae)","1992",,"swd"
"Korea, Dem. People's Rep","Other edible seaweeds","1992",,"swd"
"Korea, Dem. People's Rep","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Korea, Republic of","Agar agar in powder","1992",1365,"swd"
"Korea, Republic of","Agar agar in strips","1992",9143,"swd"
"Korea, Republic of","Agar agar nei","1992",47,"swd"
"Korea, Republic of","Green laver","1992",1309,"swd"
"Korea, Republic of","Hizikia fusiforme (brown algae)","1992",44995,"swd"
"Korea, Republic of","Kelp","1992",0,"swd"
"Korea, Republic of","Kelp meal","1992",18,"swd"
"Korea, Republic of","Laver, dry","1992",2580,"swd"
"Korea, Republic of","Laver, nei","1992",1605,"swd"
"Korea, Republic of","Other brown algae (laminaria, eisenia/ecklonia)","1992",2422,"swd"
"Korea, Republic of","Other red algae","1992",732,"swd"
"Korea, Republic of","Other seaweeds and aquatic plants and products thereof","1992",8777,"swd"
"Korea, Republic of","Undaria pinnafitida (brown algae)","1992",64279,"swd"
"Kuwait","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Kyrgyzstan","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Lao People's Dem. Rep.","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Latvia","Agar agar nei","1992",,"swd"
"Latvia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Lebanon","Agar agar nei","1992",,"swd"
"Lebanon","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Lesotho","Agar agar nei","1992",,"swd"
"Lithuania","Agar agar nei","1992",,"swd"
"Lithuania","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Luxembourg","Agar agar nei","1992",,"swd"
"Luxembourg","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Macedonia, Fmr Yug Rp of","Agar agar nei","1992",,"swd"
"Macedonia, Fmr Yug Rp of","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Madagascar","Other edible seaweeds","1992",196,"swd"
"Madagascar","Other seaweeds and aquatic plants and products thereof","1992",298,"swd"
"Malaysia","Agar agar nei","1992",,"swd"
"Malaysia","Other inedible seaweeds","1992",,"swd"
"Malaysia","Other seaweeds and aquatic plants and products thereof","1992",205,"swd"
"Mauritania","Agar agar nei","1992",,"swd"
"Mauritius","Agar agar nei","1992",,"swd"
"Mauritius","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Mexico","Agar agar nei","1992",,"swd"
"Mexico","Other seaweeds and aquatic plants and products thereof","1992",2644,"swd"
"Moldova, Republic of","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Mongolia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Morocco","Agar agar nei","1992",,"swd"
"Morocco","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Mozambique","Agar agar nei","1992",,"swd"
"Mozambique","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Namibia","Agar agar nei","1992",,"swd"
"Namibia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Netherlands","Agar agar nei","1992",,"swd"
"Netherlands","Other seaweeds and aquatic plants and products thereof","1992",89,"swd"
"Netherlands Antilles","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"New Caledonia","Agar agar nei","1992",,"swd"
"New Caledonia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"New Zealand","Agar agar nei","1992",,"swd"
"New Zealand","Hizikia fusiforme (brown algae)","1992",,"swd"
"New Zealand","Other seaweeds and aquatic plants and products thereof","1992",152,"swd"
"Nicaragua","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Niger","Agar agar nei","1992",,"swd"
"Niger","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Nigeria","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Norway","Agar agar nei","1992",,"swd"
"Norway","Other seaweeds and aquatic plants and products thereof","1992",2347,"swd"
"Pakistan","Agar agar nei","1992",,"swd"
"Pakistan","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Palau","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Panama","Agar agar nei","1992",,"swd"
"Panama","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Peru","Agar agar nei","1992",,"swd"
"Peru","Other seaweeds and aquatic plants and products thereof","1992",201,"swd"
"Philippines","Agar agar nei","1992",,"swd"
"Philippines","Other seaweeds and aquatic plants and products thereof","1992",18550,"swd"
"Poland","Agar agar nei","1992",,"swd"
"Poland","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Portugal","Agar agar nei","1992",,"swd"
"Portugal","Other seaweeds and aquatic plants and products thereof","1992",2779,"swd"
"Romania","Agar agar nei","1992",,"swd"
"Romania","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Russian Federation","Agar agar nei","1992",,"swd"
"Russian Federation","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Saint Kitts and Nevis","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Saint Lucia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Saudi Arabia","Agar agar nei","1992",,"swd"
"Saudi Arabia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Senegal","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
"Serbia","Agar agar nei","1992",,"swd"
"Serbia","Other seaweeds and aquatic plants and products thereof","1992",,"swd"
