"country","year","value","layer"
"Latin America & Caribbean (all income levels)",1992,6405.54,"gdppcppp"
"Latin America & Caribbean (all income levels)",1993,6984.13,"gdppcppp"
"Latin America & Caribbean (all income levels)",1994,7337.79,"gdppcppp"
"Latin America & Caribbean (all income levels)",1995,7396.96,"gdppcppp"
"Latin America & Caribbean (all income levels)",1996,7650.52,"gdppcppp"
"Latin America & Caribbean (all income levels)",1997,8054,"gdppcppp"
"Latin America & Caribbean (all income levels)",1998,8182.89,"gdppcppp"
"Latin America & Caribbean (all income levels)",1999,8218.67,"gdppcppp"
"Latin America & Caribbean (all income levels)",2000,8608.49,"gdppcppp"
"Latin America & Caribbean (all income levels)",2001,8736.58,"gdppcppp"
"Latin America & Caribbean (all income levels)",2002,8759.97,"gdppcppp"
"Latin America & Caribbean (all income levels)",2003,8993.48,"gdppcppp"
"Latin America & Caribbean (all income levels)",2004,9677.09,"gdppcppp"
"Latin America & Caribbean (all income levels)",2005,10394.7,"gdppcppp"
"Latin America & Caribbean (all income levels)",2006,11281.2,"gdppcppp"
"Latin America & Caribbean (all income levels)",2007,12094.7,"gdppcppp"
"Latin America & Caribbean (all income levels)",2008,12687.3,"gdppcppp"
"Latin America & Caribbean (all income levels)",2009,12568.5,"gdppcppp"
"Latin America & Caribbean (all income levels)",2010,13325.6,"gdppcppp"
"Latin America & Caribbean (all income levels)",2011,14148,"gdppcppp"
"Latin America & Caribbean (all income levels)",2012,14565.7,"gdppcppp"
"Latin America & Caribbean (all income levels)",2013,14974.7,"gdppcppp"
"Latin America & Caribbean (developing only)",1990,5812.95,"gdppcppp"
"Latin America & Caribbean (developing only)",1991,6104.76,"gdppcppp"
"Latin America & Caribbean (developing only)",1992,6293.53,"gdppcppp"
"Latin America & Caribbean (developing only)",1993,6874.88,"gdppcppp"
"Latin America & Caribbean (developing only)",1994,7217.88,"gdppcppp"
"Latin America & Caribbean (developing only)",1995,7245.72,"gdppcppp"
"Latin America & Caribbean (developing only)",1996,7479.82,"gdppcppp"
"Latin America & Caribbean (developing only)",1997,7869.91,"gdppcppp"
"Latin America & Caribbean (developing only)",1998,7977.75,"gdppcppp"
"Latin America & Caribbean (developing only)",1999,8010.68,"gdppcppp"
"Latin America & Caribbean (developing only)",2000,8379.04,"gdppcppp"
"Latin America & Caribbean (developing only)",2001,8477.71,"gdppcppp"
"Latin America & Caribbean (developing only)",2002,8488.8,"gdppcppp"
"Latin America & Caribbean (developing only)",2003,8701.5,"gdppcppp"
"Latin America & Caribbean (developing only)",2004,9371.36,"gdppcppp"
"Latin America & Caribbean (developing only)",2005,10071.8,"gdppcppp"
"Latin America & Caribbean (developing only)",2006,10897,"gdppcppp"
"Latin America & Caribbean (developing only)",2007,11700.6,"gdppcppp"
"Latin America & Caribbean (developing only)",2008,12321.5,"gdppcppp"
"Latin America & Caribbean (developing only)",2009,12210.6,"gdppcppp"
"Latin America & Caribbean (developing only)",2010,12934.6,"gdppcppp"
"Latin America & Caribbean (developing only)",2011,13722.3,"gdppcppp"
"Latin America & Caribbean (developing only)",2012,14122.5,"gdppcppp"
"Latin America & Caribbean (developing only)",2013,14516.9,"gdppcppp"
"Latvia",1990,7829.09,"gdppcppp"
"Latvia",1991,7103.4,"gdppcppp"
"Latvia",1992,5000.23,"gdppcppp"
"Latvia",1993,4961.15,"gdppcppp"
"Latvia",1994,5264.87,"gdppcppp"
"Latvia",1995,5400.48,"gdppcppp"
"Latvia",1996,5773.67,"gdppcppp"
"Latvia",1997,6428.29,"gdppcppp"
"Latvia",1998,6924.19,"gdppcppp"
"Latvia",1999,7414.12,"gdppcppp"
"Latvia",2000,8061.2,"gdppcppp"
"Latvia",2001,8991.03,"gdppcppp"
"Latvia",2002,9988.91,"gdppcppp"
"Latvia",2003,10811.9,"gdppcppp"
"Latvia",2004,11993.3,"gdppcppp"
"Latvia",2005,13400,"gdppcppp"
"Latvia",2006,15469.3,"gdppcppp"
"Latvia",2007,17739.3,"gdppcppp"
"Latvia",2008,18827.9,"gdppcppp"
"Latvia",2009,16863.3,"gdppcppp"
"Latvia",2010,17592.2,"gdppcppp"
"Latvia",2011,19515.8,"gdppcppp"
"Latvia",2012,21048.4,"gdppcppp"
"Latvia",2013,22568.5,"gdppcppp"
"Least developed countries: UN classification",1990,825.399,"gdppcppp"
"Least developed countries: UN classification",1991,842.815,"gdppcppp"
"Least developed countries: UN classification",1992,841.501,"gdppcppp"
"Least developed countries: UN classification",1993,843.517,"gdppcppp"
"Least developed countries: UN classification",1994,857.648,"gdppcppp"
"Least developed countries: UN classification",1995,896.145,"gdppcppp"
"Least developed countries: UN classification",1996,937.348,"gdppcppp"
"Least developed countries: UN classification",1997,979.838,"gdppcppp"
"Least developed countries: UN classification",1998,1006.12,"gdppcppp"
"Least developed countries: UN classification",1999,1038.92,"gdppcppp"
"Least developed countries: UN classification",2000,1083.51,"gdppcppp"
"Least developed countries: UN classification",2001,1142.3,"gdppcppp"
"Least developed countries: UN classification",2002,1185.93,"gdppcppp"
"Least developed countries: UN classification",2003,1243.96,"gdppcppp"
"Least developed countries: UN classification",2004,1331.69,"gdppcppp"
"Least developed countries: UN classification",2005,1443.99,"gdppcppp"
"Least developed countries: UN classification",2006,1560.86,"gdppcppp"
"Least developed countries: UN classification",2007,1699.11,"gdppcppp"
"Least developed countries: UN classification",2008,1802.85,"gdppcppp"
"Least developed countries: UN classification",2009,1857.05,"gdppcppp"
"Least developed countries: UN classification",2010,1938.95,"gdppcppp"
"Least developed countries: UN classification",2011,2004.1,"gdppcppp"
"Least developed countries: UN classification",2012,2064.39,"gdppcppp"
"Least developed countries: UN classification",2013,2146.19,"gdppcppp"
"Lebanon",1990,5003.84,"gdppcppp"
"Lebanon",1991,7016.24,"gdppcppp"
"Lebanon",1992,7314.77,"gdppcppp"
"Lebanon",1993,7794.94,"gdppcppp"
"Lebanon",1994,8384.34,"gdppcppp"
"Lebanon",1995,8942.12,"gdppcppp"
"Lebanon",1996,9455.63,"gdppcppp"
"Lebanon",1997,9332.35,"gdppcppp"
"Lebanon",1998,9705.66,"gdppcppp"
"Lebanon",1999,9667.46,"gdppcppp"
"Lebanon",2000,9777.05,"gdppcppp"
"Lebanon",2001,10016.7,"gdppcppp"
"Lebanon",2002,10041,"gdppcppp"
"Lebanon",2003,10072.7,"gdppcppp"
"Lebanon",2004,10651.5,"gdppcppp"
"Lebanon",2005,10913.8,"gdppcppp"
"Lebanon",2006,11169.1,"gdppcppp"
"Lebanon",2007,12363.5,"gdppcppp"
"Lebanon",2008,13596.6,"gdppcppp"
"Lebanon",2009,14898.9,"gdppcppp"
"Lebanon",2010,15934.1,"gdppcppp"
"Lebanon",2011,16431.1,"gdppcppp"
"Lebanon",2012,16932.2,"gdppcppp"
"Lebanon",2013,17173.8,"gdppcppp"
"Lesotho",1990,845.456,"gdppcppp"
"Lesotho",1991,890.663,"gdppcppp"
"Lesotho",1992,957.97,"gdppcppp"
"Lesotho",1993,993.655,"gdppcppp"
"Lesotho",1994,1049.39,"gdppcppp"
"Lesotho",1995,1074.81,"gdppcppp"
"Lesotho",1996,1135.04,"gdppcppp"
"Lesotho",1997,1186.74,"gdppcppp"
"Lesotho",1998,1207.18,"gdppcppp"
"Lesotho",1999,1217.36,"gdppcppp"
"Lesotho",2000,1297.39,"gdppcppp"
"Lesotho",2001,1371.77,"gdppcppp"
"Lesotho",2002,1389.84,"gdppcppp"
"Lesotho",2003,1473.67,"gdppcppp"
"Lesotho",2004,1538.12,"gdppcppp"
"Lesotho",2005,1618.83,"gdppcppp"
"Lesotho",2006,1727.39,"gdppcppp"
"Lesotho",2007,1842.8,"gdppcppp"
"Lesotho",2008,1969.52,"gdppcppp"
"Lesotho",2009,2033.47,"gdppcppp"
"Lesotho",2010,2183.47,"gdppcppp"
"Lesotho",2011,2268.49,"gdppcppp"
"Lesotho",2012,2433.27,"gdppcppp"
"Lesotho",2013,2576.26,"gdppcppp"
"Liberia",1990,325.119,"gdppcppp"
"Liberia",1991,293.25,"gdppcppp"
"Liberia",1992,198.291,"gdppcppp"
"Liberia",1993,137.585,"gdppcppp"
"Liberia",1994,109.233,"gdppcppp"
"Liberia",1995,103.637,"gdppcppp"
"Liberia",1996,111.97,"gdppcppp"
"Liberia",1997,218.31,"gdppcppp"
"Liberia",1998,264.648,"gdppcppp"
"Liberia",1999,307.808,"gdppcppp"
"Liberia",2000,375.179,"gdppcppp"
"Liberia",2001,451.824,"gdppcppp"
"Liberia",2002,590.897,"gdppcppp"
"Liberia",2003,397.866,"gdppcppp"
"Liberia",2004,380.548,"gdppcppp"
"Liberia",2005,418.835,"gdppcppp"
"Liberia",2006,457.823,"gdppcppp"
"Liberia",2007,522.541,"gdppcppp"
"Liberia",2008,564.602,"gdppcppp"
"Liberia",2009,622.168,"gdppcppp"
"Liberia",2010,674.606,"gdppcppp"
"Liberia",2011,728.986,"gdppcppp"
"Liberia",2012,796.465,"gdppcppp"
"Liberia",2013,877.995,"gdppcppp"
"Libya",1999,17533.4,"gdppcppp"
"Libya",2000,18297.5,"gdppcppp"
"Libya",2001,17628.6,"gdppcppp"
"Libya",2002,17396.1,"gdppcppp"
"Libya",2003,19745.4,"gdppcppp"
"Libya",2004,20856,"gdppcppp"
"Libya",2005,23288.3,"gdppcppp"
"Libya",2006,25008.8,"gdppcppp"
"Libya",2007,26766.1,"gdppcppp"
"Libya",2008,27862.9,"gdppcppp"
"Libya",2009,28251.5,"gdppcppp"
"Libya",2010,29649.3,"gdppcppp"
"Libya",2011,11358.3,"gdppcppp"
"Libya",2012,23446.5,"gdppcppp"
"Libya",2013,21046.3,"gdppcppp"
"Lithuania",1990,9323.88,"gdppcppp"
"Lithuania",1991,9070.82,"gdppcppp"
"Lithuania",1992,7313.29,"gdppcppp"
"Lithuania",1993,6302.37,"gdppcppp"
"Lithuania",1994,5848.11,"gdppcppp"
"Lithuania",1995,6214.29,"gdppcppp"
"Lithuania",1996,6672.57,"gdppcppp"
"Lithuania",1997,7314.14,"gdppcppp"
"Lithuania",1998,8004.34,"gdppcppp"
"Lithuania",1999,8015.67,"gdppcppp"
"Lithuania",2000,8618.5,"gdppcppp"
"Lithuania",2001,9588.2,"gdppcppp"
"Lithuania",2002,10646.8,"gdppcppp"
"Lithuania",2003,12187.5,"gdppcppp"
"Lithuania",2004,13260.6,"gdppcppp"
"Lithuania",2005,14658.7,"gdppcppp"
"Lithuania",2006,16756.7,"gdppcppp"
"Lithuania",2007,19078.7,"gdppcppp"
"Lithuania",2008,20617.5,"gdppcppp"
"Lithuania",2009,18093.4,"gdppcppp"
"Lithuania",2010,19843.4,"gdppcppp"
"Lithuania",2011,22322,"gdppcppp"
"Lithuania",2012,23813.4,"gdppcppp"
"Lithuania",2013,25453.5,"gdppcppp"
"Low & middle income",1990,2218.75,"gdppcppp"
"Low & middle income",1991,2297.08,"gdppcppp"
"Low & middle income",1992,2395.87,"gdppcppp"
"Low & middle income",1993,2546.89,"gdppcppp"
"Low & middle income",1994,2675.25,"gdppcppp"
"Low & middle income",1995,2805.73,"gdppcppp"
"Low & middle income",1996,2975.2,"gdppcppp"
"Low & middle income",1997,3131.45,"gdppcppp"
"Low & middle income",1998,3227.33,"gdppcppp"
"Low & middle income",1999,3345.3,"gdppcppp"
"Low & middle income",2000,3551.11,"gdppcppp"
"Low & middle income",2001,3713.55,"gdppcppp"
"Low & middle income",2002,3871.69,"gdppcppp"
"Low & middle income",2003,4109.83,"gdppcppp"
"Low & middle income",2004,4511.69,"gdppcppp"
"Low & middle income",2005,4940.15,"gdppcppp"
"Low & middle income",2006,5453.8,"gdppcppp"
"Low & middle income",2007,6013.61,"gdppcppp"
"Low & middle income",2008,6418.33,"gdppcppp"
"Low & middle income",2009,6660.76,"gdppcppp"
"Low & middle income",2010,7174.64,"gdppcppp"
"Low & middle income",2011,7670.86,"gdppcppp"
"Low & middle income",2012,8109.45,"gdppcppp"
"Low & middle income",2013,8534.8,"gdppcppp"
"Low income",1990,787.059,"gdppcppp"
"Low income",1991,797.675,"gdppcppp"
"Low income",1992,782.764,"gdppcppp"
"Low income",1993,789.441,"gdppcppp"
"Low income",1994,803.502,"gdppcppp"
"Low income",1995,831.893,"gdppcppp"
"Low income",1996,866.619,"gdppcppp"
"Low income",1997,893.121,"gdppcppp"
"Low income",1998,913.477,"gdppcppp"
"Low income",1999,940.082,"gdppcppp"
"Low income",2000,971.648,"gdppcppp"
"Low income",2001,1019.88,"gdppcppp"
"Low income",2002,1042.55,"gdppcppp"
"Low income",2003,1080.72,"gdppcppp"
"Low income",2004,1151.7,"gdppcppp"
"Low income",2005,1236.04,"gdppcppp"
"Low income",2006,1324.41,"gdppcppp"
"Low income",2007,1421.65,"gdppcppp"
"Low income",2008,1492.39,"gdppcppp"
"Low income",2009,1547.46,"gdppcppp"
"Low income",2010,1632.9,"gdppcppp"
"Low income",2011,1737.61,"gdppcppp"
"Low income",2012,1842.1,"gdppcppp"
"Low income",2013,1933.93,"gdppcppp"
"Lower middle income",1990,1860.05,"gdppcppp"
"Lower middle income",1991,1909.25,"gdppcppp"
"Lower middle income",1992,1963.1,"gdppcppp"
"Lower middle income",1993,2019.21,"gdppcppp"
"Lower middle income",1994,2088.69,"gdppcppp"
"Lower middle income",1995,2198.71,"gdppcppp"
"Lower middle income",1996,2328.22,"gdppcppp"
"Lower middle income",1997,2417,"gdppcppp"
"Lower middle income",1998,2420.58,"gdppcppp"
"Lower middle income",1999,2530.46,"gdppcppp"
"Lower middle income",2000,2654.39,"gdppcppp"
"Lower middle income",2001,2783.4,"gdppcppp"
"Lower middle income",2002,2886.77,"gdppcppp"
"Lower middle income",2003,3082.07,"gdppcppp"
"Lower middle income",2004,3370.06,"gdppcppp"
"Lower middle income",2005,3657.16,"gdppcppp"
"Lower middle income",2006,3988.83,"gdppcppp"
"Lower middle income",2007,4345.3,"gdppcppp"
"Lower middle income",2008,4561.07,"gdppcppp"
"Lower middle income",2009,4762.31,"gdppcppp"
"Lower middle income",2010,5106.06,"gdppcppp"
"Lower middle income",2011,5408.93,"gdppcppp"
"Lower middle income",2012,5674.17,"gdppcppp"
"Lower middle income",2013,6003.32,"gdppcppp"
"Luxembourg",1990,32012.2,"gdppcppp"
"Luxembourg",1991,35458.9,"gdppcppp"
"Luxembourg",1992,36439.8,"gdppcppp"
"Luxembourg",1993,38355.6,"gdppcppp"
"Luxembourg",1994,40118.5,"gdppcppp"
"Luxembourg",1995,40962.3,"gdppcppp"
"Luxembourg",1996,42301.1,"gdppcppp"
"Luxembourg",1997,42916.6,"gdppcppp"
"Luxembourg",1998,45435.7,"gdppcppp"
"Luxembourg",1999,51576.7,"gdppcppp"
"Luxembourg",2000,56416.9,"gdppcppp"
"Luxembourg",2001,56076.7,"gdppcppp"
"Luxembourg",2002,59351.6,"gdppcppp"
"Luxembourg",2003,60687.7,"gdppcppp"
"Luxembourg",2004,65206,"gdppcppp"
"Luxembourg",2005,67166.6,"gdppcppp"
"Luxembourg",2006,77104.8,"gdppcppp"
"Luxembourg",2007,81022.6,"gdppcppp"
"Luxembourg",2008,84733.6,"gdppcppp"
"Luxembourg",2009,79945.7,"gdppcppp"
"Luxembourg",2010,84200.6,"gdppcppp"
"Luxembourg",2011,91469.1,"gdppcppp"
"Luxembourg",2012,91849.9,"gdppcppp"
"Luxembourg",2013,91047.6,"gdppcppp"
"Macao SAR, China",1990,23927.2,"gdppcppp"
"Macao SAR, China",1991,24958.7,"gdppcppp"
"Macao SAR, China",1992,28286.6,"gdppcppp"
"Macao SAR, China",1993,29893.6,"gdppcppp"
"Macao SAR, China",1994,31293.3,"gdppcppp"
"Macao SAR, China",1995,32448,"gdppcppp"
"Macao SAR, China",1996,32357.3,"gdppcppp"
"Macao SAR, China",1997,32273.8,"gdppcppp"
"Macao SAR, China",1998,30619.4,"gdppcppp"
"Macao SAR, China",1999,29839.4,"gdppcppp"
"Macao SAR, China",2000,31776.7,"gdppcppp"
"Macao SAR, China",2001,32971.7,"gdppcppp"
"Macao SAR, China",2002,35959.9,"gdppcppp"
"Macao SAR, China",2003,40691.6,"gdppcppp"
"Macao SAR, China",2004,52142.9,"gdppcppp"
"Macao SAR, China",2005,57227.7,"gdppcppp"
"Macao SAR, China",2006,65853.6,"gdppcppp"
"Macao SAR, China",2007,75197.3,"gdppcppp"
"Macao SAR, China",2008,77010.9,"gdppcppp"
"Macao SAR, China",2009,76814.7,"gdppcppp"
"Macao SAR, China",2010,96726.3,"gdppcppp"
"Macao SAR, China",2011,117188,"gdppcppp"
"Macao SAR, China",2012,127743,"gdppcppp"
"Macao SAR, China",2013,142599,"gdppcppp"
"Macedonia, FYR",1990,5284.62,"gdppcppp"
"Macedonia, FYR",1991,5135.43,"gdppcppp"
"Macedonia, FYR",1992,4936.61,"gdppcppp"
"Macedonia, FYR",1993,4709.99,"gdppcppp"
"Macedonia, FYR",1994,4749.82,"gdppcppp"
"Macedonia, FYR",1995,4799.44,"gdppcppp"
"Macedonia, FYR",1996,4924.29,"gdppcppp"
"Macedonia, FYR",1997,5039.12,"gdppcppp"
"Macedonia, FYR",1998,5240.08,"gdppcppp"
"Macedonia, FYR",1999,5465.16,"gdppcppp"
"Macedonia, FYR",2000,5820.79,"gdppcppp"
"Macedonia, FYR",2001,5700.35,"gdppcppp"
"Macedonia, FYR",2002,5885.48,"gdppcppp"
"Macedonia, FYR",2003,6281.88,"gdppcppp"
"Macedonia, FYR",2004,6845.21,"gdppcppp"
"Macedonia, FYR",2005,7676.89,"gdppcppp"
"Macedonia, FYR",2006,8562.08,"gdppcppp"
"Macedonia, FYR",2007,9263.58,"gdppcppp"
"Macedonia, FYR",2008,10487,"gdppcppp"
"Macedonia, FYR",2009,10980.9,"gdppcppp"
"Macedonia, FYR",2010,11366.1,"gdppcppp"
"Macedonia, FYR",2011,11322.7,"gdppcppp"
"Macedonia, FYR",2012,11467.3,"gdppcppp"
"Macedonia, FYR",2013,11612,"gdppcppp"
"Madagascar",1990,1074.43,"gdppcppp"
"Madagascar",1991,1009.2,"gdppcppp"
"Madagascar",1992,1013.32,"gdppcppp"
"Madagascar",1993,1027.39,"gdppcppp"
"Madagascar",1994,1016.63,"gdppcppp"
"Madagascar",1995,1023.23,"gdppcppp"
"Madagascar",1996,1031.3,"gdppcppp"
"Madagascar",1997,1053.89,"gdppcppp"
"Madagascar",1998,1072.7,"gdppcppp"
"Madagascar",1999,1103.49,"gdppcppp"
"Madagascar",2000,1146.17,"gdppcppp"
"Madagascar",2001,1205.24,"gdppcppp"
"Madagascar",2002,1036.69,"gdppcppp"
"Madagascar",2003,1126.54,"gdppcppp"
"Madagascar",2004,1182.81,"gdppcppp"
"Madagascar",2005,1240.26,"gdppcppp"
"Madagascar",2006,1304.37,"gdppcppp"
"Madagascar",2007,1382.7,"gdppcppp"
"Madagascar",2008,1467.74,"gdppcppp"
"Madagascar",2009,1380.52,"gdppcppp"
"Madagascar",2010,1362.31,"gdppcppp"
"Madagascar",2011,1371.64,"gdppcppp"
"Madagascar",2012,1398.92,"gdppcppp"
"Madagascar",2013,1413.99,"gdppcppp"
"Malawi",1990,349.569,"gdppcppp"
"Malawi",1991,384.133,"gdppcppp"
"Malawi",1992,360.281,"gdppcppp"
"Malawi",1993,402.915,"gdppcppp"
"Malawi",1994,367.422,"gdppcppp"
"Malawi",1995,432.906,"gdppcppp"
"Malawi",1996,464.23,"gdppcppp"
"Malawi",1997,478.305,"gdppcppp"
"Malawi",1998,488.434,"gdppcppp"
"Malawi",1999,496.012,"gdppcppp"
"Malawi",2000,501.258,"gdppcppp"
"Malawi",2001,474.525,"gdppcppp"
"Malawi",2002,477.522,"gdppcppp"
"Malawi",2003,500.73,"gdppcppp"
"Malawi",2004,525.27,"gdppcppp"
"Malawi",2005,542.222,"gdppcppp"
"Malawi",2006,554.003,"gdppcppp"
"Malawi",2007,604.312,"gdppcppp"
"Malawi",2008,647.302,"gdppcppp"
"Malawi",2009,690.115,"gdppcppp"
"Malawi",2010,722.388,"gdppcppp"
"Malawi",2011,747.259,"gdppcppp"
"Malawi",2012,753.175,"gdppcppp"
"Malawi",2013,780.003,"gdppcppp"
"Malaysia",1990,6572.63,"gdppcppp"
"Malaysia",1991,7240.38,"gdppcppp"
"Malaysia",1992,7855.61,"gdppcppp"
"Malaysia",1993,8615.97,"gdppcppp"
"Malaysia",1994,9369.31,"gdppcppp"
"Malaysia",1995,10242.1,"gdppcppp"
"Malaysia",1996,11183.5,"gdppcppp"
"Malaysia",1997,11903.3,"gdppcppp"
"Malaysia",1998,10873,"gdppcppp"
"Malaysia",1999,11429,"gdppcppp"
"Malaysia",2000,12440,"gdppcppp"
"Malaysia",2001,12519.2,"gdppcppp"
"Malaysia",2002,13128.8,"gdppcppp"
"Malaysia",2003,13894.2,"gdppcppp"
"Malaysia",2004,14959.2,"gdppcppp"
"Malaysia",2005,15962.7,"gdppcppp"
"Malaysia",2006,17053,"gdppcppp"
"Malaysia",2007,18272.7,"gdppcppp"
"Malaysia",2008,19175.8,"gdppcppp"
"Malaysia",2009,18700.1,"gdppcppp"
"Malaysia",2010,19985.9,"gdppcppp"
"Malaysia",2011,21096,"gdppcppp"
"Malaysia",2012,22314.6,"gdppcppp"
"Malaysia",2013,23338,"gdppcppp"
"Maldives",2001,5331.49,"gdppcppp"
"Maldives",2002,5643.49,"gdppcppp"
"Maldives",2003,6459.81,"gdppcppp"
"Maldives",2004,7340.35,"gdppcppp"
"Maldives",2005,6801.32,"gdppcppp"
"Maldives",2006,8238.05,"gdppcppp"
"Maldives",2007,9186.3,"gdppcppp"
"Maldives",2008,10318.2,"gdppcppp"
"Maldives",2009,9839.09,"gdppcppp"
"Maldives",2010,10465.2,"gdppcppp"
"Maldives",2011,11158.1,"gdppcppp"
"Maldives",2012,11289.8,"gdppcppp"
"Maldives",2013,11656.7,"gdppcppp"
"Mali",1990,711.812,"gdppcppp"
"Mali",1991,732,"gdppcppp"
"Mali",1992,792.348,"gdppcppp"
"Mali",1993,774.099,"gdppcppp"
"Mali",1994,777.343,"gdppcppp"
"Mali",1995,821.335,"gdppcppp"
"Mali",1996,841.382,"gdppcppp"
"Mali",1997,890.54,"gdppcppp"
"Mali",1998,929.93,"gdppcppp"
"Mali",1999,980.034,"gdppcppp"
"Mali",2000,1005.89,"gdppcppp"
"Mali",2001,1120.29,"gdppcppp"
"Mali",2002,1149.89,"gdppcppp"
"Mali",2003,1222.23,"gdppcppp"
"Mali",2004,1244.09,"gdppcppp"
"Mali",2005,1320.17,"gdppcppp"
"Mali",2006,1431.41,"gdppcppp"
"Mali",2007,1484.55,"gdppcppp"
"Mali",2008,1538.63,"gdppcppp"
"Mali",2009,1569.59,"gdppcppp"
"Mali",2010,1630,"gdppcppp"
"Mali",2011,1657.99,"gdppcppp"
"Mali",2012,1631.5,"gdppcppp"
"Mali",2013,1641.83,"gdppcppp"
"Malta",1990,10940.3,"gdppcppp"
"Malta",1991,11890.7,"gdppcppp"
"Malta",1992,12607.9,"gdppcppp"
"Malta",1993,13359.4,"gdppcppp"
"Malta",1994,14287.3,"gdppcppp"
"Malta",1995,15406.4,"gdppcppp"
"Malta",1996,14660.6,"gdppcppp"
"Malta",1997,15562.7,"gdppcppp"
"Malta",1998,16269.2,"gdppcppp"
"Malta",1999,17029.1,"gdppcppp"
"Malta",2000,19050.9,"gdppcppp"
"Malta",2001,18260.3,"gdppcppp"
"Malta",2002,19328.9,"gdppcppp"
"Malta",2003,19721.9,"gdppcppp"
"Malta",2004,19948.3,"gdppcppp"
"Malta",2005,21018.8,"gdppcppp"
"Malta",2006,22291.3,"gdppcppp"
"Malta",2007,23620.9,"gdppcppp"
"Malta",2008,25462.1,"gdppcppp"
"Malta",2009,25837,"gdppcppp"
"Malta",2010,26671.5,"gdppcppp"
"Malta",2011,28177.6,"gdppcppp"
"Malta",2012,28276.3,"gdppcppp"
"Malta",2013,29126.8,"gdppcppp"
"Marshall Islands",1990,1908.65,"gdppcppp"
"Marshall Islands",1991,1925.58,"gdppcppp"
"Marshall Islands",1992,2071.63,"gdppcppp"
"Marshall Islands",1993,2218.29,"gdppcppp"
"Marshall Islands",1994,2373.67,"gdppcppp"
"Marshall Islands",1995,2599.48,"gdppcppp"
"Marshall Islands",1996,2356.74,"gdppcppp"
"Marshall Islands",1997,2229.76,"gdppcppp"
"Marshall Islands",1998,2180.35,"gdppcppp"
"Marshall Islands",1999,2152.16,"gdppcppp"
"Marshall Islands",2000,2327.09,"gdppcppp"
"Marshall Islands",2001,2506.63,"gdppcppp"
"Marshall Islands",2002,2612.82,"gdppcppp"
"Marshall Islands",2003,2671.78,"gdppcppp"
"Marshall Islands",2004,2745.83,"gdppcppp"
"Marshall Islands",2005,2913.01,"gdppcppp"
"Marshall Islands",2006,3058.73,"gdppcppp"
"Marshall Islands",2007,3254.71,"gdppcppp"
"Marshall Islands",2008,3244.12,"gdppcppp"
"Marshall Islands",2009,3209.64,"gdppcppp"
"Marshall Islands",2010,3442.88,"gdppcppp"
"Marshall Islands",2011,3510.27,"gdppcppp"
"Marshall Islands",2012,3737.87,"gdppcppp"
"Marshall Islands",2013,3901,"gdppcppp"
"Mauritania",1990,2673.01,"gdppcppp"
"Mauritania",1991,2733.74,"gdppcppp"
"Mauritania",1992,1648.24,"gdppcppp"
"Mauritania",1993,1736.34,"gdppcppp"
"Mauritania",1994,1670.08,"gdppcppp"
"Mauritania",1995,1818.67,"gdppcppp"
"Mauritania",1996,1902.98,"gdppcppp"
"Mauritania",1997,1803.47,"gdppcppp"
"Mauritania",1998,1818.88,"gdppcppp"
"Mauritania",1999,1909.99,"gdppcppp"
"Mauritania",2000,1930.63,"gdppcppp"
"Mauritania",2001,1971.08,"gdppcppp"
"Mauritania",2002,1962.78,"gdppcppp"
"Mauritania",2003,2051,"gdppcppp"
"Mauritania",2004,2151.37,"gdppcppp"
"Mauritania",2005,2273.96,"gdppcppp"
"Mauritania",2006,2538.23,"gdppcppp"
"Mauritania",2007,2559.58,"gdppcppp"
"Mauritania",2008,2627.45,"gdppcppp"
"Mauritania",2009,2546.52,"gdppcppp"
"Mauritania",2010,2619.87,"gdppcppp"
"Mauritania",2011,2710.43,"gdppcppp"
"Mauritania",2012,2878.94,"gdppcppp"
"Mauritania",2013,3042.84,"gdppcppp"
"Mauritius",1990,4897.85,"gdppcppp"
"Mauritius",1991,5227.93,"gdppcppp"
"Mauritius",1992,5620.97,"gdppcppp"
"Mauritius",1993,5976.1,"gdppcppp"
"Mauritius",1994,6267.1,"gdppcppp"
"Mauritius",1995,6615.16,"gdppcppp"
"Mauritius",1996,7039.73,"gdppcppp"
"Mauritius",1997,7473.97,"gdppcppp"
"Mauritius",1998,7929.86,"gdppcppp"
"Mauritius",1999,8149.12,"gdppcppp"
"Mauritius",2000,8998.37,"gdppcppp"
"Mauritius",2001,9365.86,"gdppcppp"
"Mauritius",2002,9643.34,"gdppcppp"
"Mauritius",2003,10121.7,"gdppcppp"
"Mauritius",2004,10928.6,"gdppcppp"
"Mauritius",2005,11352.8,"gdppcppp"
"Mauritius",2006,12107,"gdppcppp"
"Mauritius",2007,13103.4,"gdppcppp"
"Mauritius",2008,14039.9,"gdppcppp"
"Mauritius",2009,14536.5,"gdppcppp"
"Mauritius",2010,15281.6,"gdppcppp"
"Mauritius",2011,16179.3,"gdppcppp"
"Mauritius",2012,16950.4,"gdppcppp"
"Mauritius",2013,17714,"gdppcppp"
"Mexico",1990,5986.56,"gdppcppp"
"Mexico",1991,6314.02,"gdppcppp"
"Mexico",1992,6553.02,"gdppcppp"
"Mexico",1993,8372.36,"gdppcppp"
"Mexico",1994,8770.88,"gdppcppp"
"Mexico",1995,7897.84,"gdppcppp"
"Mexico",1996,8260.45,"gdppcppp"
