am_sid,iucn_sid,map_iucn_sid,map_subpop,sciname,spp_group,spatial_source,cat_code,cat_score,pop_trend,trend_score
ITS-176735,22693490,22693490,NA,Phalaropus lobatus,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22693494,22693494,NA,Phalaropus fulicarius,BOTW_marine,iucn,LC,0,unknown,NA
NA,22693520,22693520,NA,Nycticryphes semicollaris,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22693528,22693528,NA,Actophilornis africanus,BOTW_marine,iucn,LC,0,stable,0
NA,22693556,22693556,NA,Chionis albus,BOTW_marine,iucn,LC,0,stable,0
NA,22693567,22693567,NA,Chionis minor,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22693570,22693570,NA,Pluvianellus socialis,BOTW_marine,iucn,NT,0.2,stable,0
NA,22693584,22693584,NA,Burhinus vermiculatus,BOTW_marine,iucn,LC,0,unknown,NA
NA,22693604,22693604,NA,Esacus recurvirostris,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
NA,22693621,22693621,NA,Haematopus meadewaldoi,BOTW_marine,iucn,EX,1,NA,NA
NA,22693627,22693627,NA,Haematopus moquini,BOTW_marine,iucn,NT,0.2,increasing,0.5
NA,22693644,22693644,NA,Haematopus palliatus,BOTW_marine,iucn,LC,0,stable,0
NA,22693647,22693647,NA,Haematopus longirostris,BOTW_marine,iucn,LC,0,unknown,NA
NA,22693651,22693651,NA,Haematopus unicolor,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22693656,22693656,NA,Haematopus chathamensis,BOTW_marine,iucn,EN,0.6,decreasing,-0.5
NA,22693663,22693663,NA,Haematopus fuliginosus,BOTW_marine,iucn,LC,0,stable,0
NA,22693669,22693669,NA,Haematopus leucopodus,BOTW_marine,iucn,LC,0,stable,0
NA,22693690,22693690,NA,Himantopus novaezelandiae,BOTW_marine,iucn,CR,0.8,increasing,0.5
NA,22693709,22693709,NA,Cladorhynchus leucocephalus,BOTW_marine,iucn,LC,0,stable,0
NA,22693712,22693712,NA,Recurvirostra avosetta,BOTW_marine,iucn,LC,0,unknown,NA
NA,22693717,22693717,NA,Recurvirostra americana,BOTW_marine,iucn,LC,0,stable,0
NA,22693720,22693720,NA,Recurvirostra novaehollandiae,BOTW_marine,iucn,LC,0,stable,0
NA,22693727,22693727,NA,Pluvialis apricaria,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-554381,22693735,22693735,NA,Pluvialis fulva,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22693740,22693740,NA,Pluvialis dominica,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-176567,22693749,22693749,NA,Pluvialis squatarola,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22693759,22693759,NA,Charadrius hiaticula,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22693764,22693764,NA,Charadrius semipalmatus,BOTW_marine,iucn,LC,0,stable,0
NA,22693767,22693767,NA,Charadrius placidus,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22693770,22693770,NA,Charadrius dubius,BOTW_marine,iucn,LC,0,stable,0
NA,22693774,22693774,NA,Charadrius wilsonia,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22693777,22693777,NA,Charadrius vociferus,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22693780,22693780,NA,Charadrius thoracicus,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
NA,22693793,22693793,NA,Charadrius pecuarius,BOTW_marine,iucn,LC,0,unknown,NA
NA,22693811,22693811,NA,Charadrius melodus,BOTW_marine,iucn,NT,0.2,increasing,0.5
NA,22693814,22693814,NA,Charadrius pallidus,BOTW_marine,iucn,NT,0.2,stable,0
NA,22693828,22693828,NA,Charadrius marginatus,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22693832,22693832,NA,Charadrius ruficapillus,BOTW_marine,iucn,LC,0,unknown,NA
NA,22693836,22693836,NA,Charadrius peronii,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
NA,22693839,22693839,NA,Charadrius javanicus,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
NA,22693842,22693842,NA,Charadrius collaris,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22693845,22693845,NA,Charadrius bicinctus,BOTW_marine,iucn,LC,0,unknown,NA
NA,22693852,22693852,NA,Charadrius falklandicus,BOTW_marine,iucn,LC,0,stable,0
NA,22693855,22693855,NA,Charadrius mongolus,BOTW_marine,iucn,LC,0,unknown,NA
NA,22693862,22693862,NA,Charadrius leschenaultii,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22693868,22693868,NA,Charadrius asiaticus,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22693872,22693872,NA,Charadrius veredus,BOTW_marine,iucn,LC,0,unknown,NA
NA,22693879,22693879,NA,Charadrius modestus,BOTW_marine,iucn,LC,0,unknown,NA
NA,22693883,22693883,NA,Thinornis cucullatus,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
NA,22693899,22693899,NA,Thinornis novaeseelandiae,BOTW_marine,iucn,EN,0.6,stable,0
NA,22693928,22693928,NA,Anarhynchus frontalis,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
NA,22693949,22693949,NA,Vanellus vanellus,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
NA,22693978,22693978,NA,Vanellus armatus,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22693983,22693983,NA,Vanellus spinosus,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22694038,22694038,NA,Vanellus melanopterus,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22694064,22694064,NA,Vanellus leucurus,BOTW_marine,iucn,LC,0,unknown,NA
NA,22694081,22694081,NA,Dromas ardeola,BOTW_marine,iucn,LC,0,stable,0
NA,22694086,22694086,NA,Pluvianus aegyptius,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22694127,22694127,NA,Glareola pratincola,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22694132,22694132,NA,Glareola maldivarum,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22694140,22694140,NA,Glareola ocularis,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
NA,22694144,22694144,NA,Glareola nuchalis,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22694148,22694148,NA,Glareola cinerea,BOTW_marine,iucn,LC,0,unknown,NA
NA,22694152,22694152,NA,Glareola lactea,BOTW_marine,iucn,LC,0,unknown,NA
ITS-660059,22694160,22694160,NA,Catharacta skua,BOTW_marine,iucn,LC,0,stable,0
ITS-660060,22694210,22694210,NA,Catharacta chilensis,BOTW_marine,iucn,LC,0,stable,0
ITS-660062,22694218,22694218,NA,Catharacta maccormicki,BOTW_marine,iucn,LC,0,stable,0
ITS-176792,22694240,22694240,NA,Stercorarius pomarinus,BOTW_marine,iucn,LC,0,stable,0
ITS-176793,22694245,22694245,NA,Stercorarius parasiticus,BOTW_marine,iucn,LC,0,stable,0
ITS-176794,22694251,22694251,NA,Stercorarius longicaudus,BOTW_marine,iucn,LC,0,stable,0
NA,22694256,22694256,NA,Rynchops niger,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22694262,22694262,NA,Rynchops flavirostris,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
ITS-824083,22694271,22694271,NA,Larus scoresbii,BOTW_marine,iucn,LC,0,stable,0
ITS-176861,22694279,22694279,NA,Larus pacificus,BOTW_marine,iucn,LC,0,stable,0
ITS-176843,22694282,22694282,NA,Larus belcheri,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-560741,22694286,22694286,NA,Larus atlanticus,BOTW_marine,iucn,NT,0.2,stable,0
ITS-176831,22694289,22694289,NA,Larus crassirostris,BOTW_marine,iucn,LC,0,stable,0
NA,22694292,22694292,NA,Larus modestus,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-176841,22694296,22694296,NA,Larus heermanni,BOTW_marine,iucn,NT,0.2,increasing,0.5
NA,22694299,22694299,NA,Larus leucophthalmus,BOTW_marine,iucn,NT,0.2,stable,0
NA,22694303,22694303,NA,Larus hemprichii,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-176832,22694308,22694308,NA,Larus canus,BOTW_marine,iucn,LC,0,unknown,NA
NA,22694313,22694313,NA,Larus audouinii,BOTW_marine,iucn,LC,0,stable,0
ITS-176830,22694317,22694317,NA,Larus delawarensis,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-176829,22694321,22694321,NA,Larus californicus,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-176815,22694324,22694324,NA,Larus marinus,BOTW_marine,iucn,LC,0,unknown,NA
ITS-176849,22694329,22694329,NA,Larus dominicanus,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-176814,22694334,22694334,NA,Larus glaucescens,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-176817,22694337,22694337,NA,Larus occidentalis,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-176880,22694340,22694340,NA,Larus livens,BOTW_marine,iucn,LC,0,stable,0
ITS-176808,22694343,22694343,NA,Larus hyperboreus,BOTW_marine,iucn,LC,0,stable,0
ITS-176811,22694346,22694346,NA,Larus glaucoides,BOTW_marine,iucn,LC,0,stable,0
ITS-560740,22694357,22694357,NA,Larus armenicus,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
ITS-176816,22694362,22694362,NA,Larus schistisagus,BOTW_marine,iucn,LC,0,unknown,NA
ITS-176821,22694373,22694373,NA,Larus fuscus,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22694379,22694379,NA,Larus ichthyaetus,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22694384,22694384,NA,Larus brunnicephalus,BOTW_marine,iucn,LC,0,stable,0
NA,22694387,22694387,NA,Larus cirrocephalus,BOTW_marine,iucn,LC,0,stable,0
NA,22694393,22694393,NA,Larus hartlaubii,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22694413,22694413,NA,Larus bulleri,BOTW_marine,iucn,EN,0.6,decreasing,-0.5
NA,22694417,22694417,NA,Larus maculipennis,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22694420,22694420,NA,Larus ridibundus,BOTW_marine,iucn,LC,0,unknown,NA
NA,22694428,22694428,NA,Larus genei,BOTW_marine,iucn,LC,0,unknown,NA
NA,22694432,22694432,NA,Larus philadelphia,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22694436,22694436,NA,Saundersilarus saundersi,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
NA,22694443,22694443,NA,Larus melanocephalus,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22694447,22694447,NA,Larus relictus,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
NA,22694452,22694452,NA,Larus fuliginosus,BOTW_marine,iucn,VU,0.4,increasing,0.5
NA,22694455,22694455,NA,Larus atricilla,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22694462,22694462,NA,Larus pipixcan,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-824065,22694469,22694469,NA,Hydrocoloeus minutus,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-176851,22694473,22694473,NA,Pagophila eburnea,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
ITS-176864,22694476,22694476,NA,Rhodostethia rosea,BOTW_marine,iucn,LC,0,unknown,NA
ITS-176866,22694479,22694479,NA,Xema sabini,BOTW_marine,iucn,LC,0,stable,0
NA,22694493,22694493,NA,Creagrus furcatus,BOTW_marine,iucn,LC,0,unknown,NA
ITS-176875,22694497,22694497,NA,Rissa tridactyla,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-176845,22694502,22694502,NA,Rissa brevirostris,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
ITS-176935,22694524,22694524,NA,Hydroprogne caspia,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22694537,22694537,NA,Sterna aurantia,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
ITS-824142,22694542,22694542,NA,Thalasseus maximus,BOTW_marine,iucn,LC,0,stable,0
ITS-176931,22694552,22694552,NA,Thalasseus elegans,BOTW_marine,iucn,NT,0.2,stable,0
ITS-824139,22694561,22694561,NA,Thalasseus bengalensis,BOTW_marine,iucn,LC,0,stable,0
ITS-824140,22694571,22694571,NA,Thalasseus bergii,BOTW_marine,iucn,LC,0,stable,0
NA,22694585,22694585,NA,Thalasseus bernsteini,BOTW_marine,iucn,CR,0.8,decreasing,-0.5
ITS-176932,22694591,22694591,NA,Thalasseus sandvicensis,BOTW_marine,iucn,LC,0,stable,0
ITS-176891,22694601,22694601,NA,Sterna dougallii,BOTW_marine,iucn,LC,0,unknown,NA
ITS-176916,22694607,22694607,NA,Sterna striata,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-176917,22694612,22694612,NA,Sterna sumatrana,BOTW_marine,iucn,LC,0,unknown,NA
ITS-176910,22694618,22694618,NA,Sterna hirundinacea,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-176888,22694623,22694623,NA,Sterna hirundo,BOTW_marine,iucn,LC,0,unknown,NA
ITS-176890,22694629,22694629,NA,Sterna paradisaea,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-176920,22694635,22694635,NA,Sterna vittata,BOTW_marine,iucn,LC,0,unknown,NA
ITS-176919,22694641,22694641,NA,Sterna virgata,BOTW_marine,iucn,NT,0.2,stable,0
ITS-176887,22694646,22694646,NA,Sterna forsteri,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-176886,22694651,22694651,NA,Sterna trudeaui,BOTW_marine,iucn,LC,0,stable,0
ITS-824126,22694656,22694656,NA,Sternula albifrons,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-824131,22694666,22694666,NA,Sternula saundersi,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-824127,22694673,22694673,NA,Sternula antillarum,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22694685,22694685,NA,Sternula lorata,BOTW_marine,iucn,EN,0.6,decreasing,-0.5
NA,22694691,22694691,NA,Sternula nereis,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
ITS-824128,22694699,22694699,NA,Sternula balaenarum,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
ITS-176914,22694705,22694705,NA,Sterna repressa,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-824103,22694716,22694716,NA,Onychoprion aleuticus,BOTW_marine,iucn,LC,0,stable,0
ITS-824106,22694722,22694722,NA,Onychoprion lunatus,BOTW_marine,iucn,LC,0,unknown,NA
ITS-824104,22694730,22694730,NA,Onychoprion anaethetus,BOTW_marine,iucn,LC,0,unknown,NA
ITS-824105,22694740,22694740,NA,Onychoprion fuscatus,BOTW_marine,iucn,LC,0,unknown,NA
ITS-559199,22694750,22694750,NA,Chlidonias albostriatus,BOTW_marine,iucn,EN,0.6,decreasing,-0.5
ITS-726051,22694764,22694764,NA,Chlidonias hybrida,BOTW_marine,iucn,LC,0,stable,0
ITS-176958,22694782,22694782,NA,Chlidonias leucopterus,BOTW_marine,iucn,LC,0,stable,0
NA,22694787,22694787,NA,Chlidonias niger,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22694791,22694791,NA,Phaetusa simplex,BOTW_marine,iucn,LC,0,stable,0
NA,22694794,22694794,NA,Anous stolidus,BOTW_marine,iucn,LC,0,stable,0
ITS-176944,22694799,22694799,NA,Anous minutus,BOTW_marine,iucn,LC,0,stable,0
NA,22694805,22694805,NA,Anous tenuirostris,BOTW_marine,iucn,LC,0,stable,0
ITS-176954,22694821,22694821,NA,Gygis alba,BOTW_marine,iucn,LC,0,stable,0
NA,22694830,22694830,NA,Gygis microrhyncha,BOTW_marine,iucn,LC,0,stable,0
ITS-176950,22694834,22694834,NA,Larosterna inca,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
ITS-176982,22694837,22694837,NA,Alle alle,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-176974,22694841,22694841,NA,Uria aalge,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-176978,22694847,22694847,NA,Uria lomvia,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-176971,22694852,22694852,NA,Alca torda,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
NA,22694856,22694856,NA,Pinguinus impennis,BOTW_marine,iucn,EX,1,NA,NA
ITS-176985,22694861,22694861,NA,Cepphus grylle,BOTW_marine,iucn,LC,0,unknown,NA
ITS-176991,22694864,22694864,NA,Cepphus columba,BOTW_marine,iucn,LC,0,stable,0
ITS-176994,22694867,22694867,NA,Cepphus carbo,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-176996,22694870,22694870,NA,Brachyramphus marmoratus,BOTW_marine,iucn,EN,0.6,decreasing,-0.5
ITS-176998,22694875,22694875,NA,Brachyramphus brevirostris,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
NA,22694887,22694887,NA,Synthliboramphus craveri,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
ITS-177008,22694896,22694896,NA,Synthliboramphus antiquus,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-177009,22694899,22694899,NA,Synthliboramphus wumizusume,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
ITS-177013,22694903,22694903,NA,Ptychoramphus aleuticus,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
NA,22694906,22694906,NA,Aethia psittacula,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22694915,22694915,NA,Aethia cristatella,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-177021,22694918,22694918,NA,Aethia pygmaea,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22694921,22694921,NA,Aethia pusilla,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-177023,22694924,22694924,NA,Cerorhinca monocerata,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-177025,22694927,22694927,NA,Fratercula arctica,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
ITS-177029,22694931,22694931,NA,Fratercula corniculata,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-177032,22694934,22694934,NA,Fratercula cirrhata,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22694938,NA,NA,Pandion haliaetus,NA,NA,LC,0,NA,NA
NA,22695021,22695021,NA,Macheiramphus alcinus,BOTW_marine,iucn,LC,0,stable,0
NA,22695036,22695036,NA,Elanus leucurus,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22695091,22695091,NA,Haliastur sphenurus,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22695094,NA,NA,Haliastur indus,NA,NA,LC,0,NA,NA
NA,22695097,NA,NA,Haliaeetus leucogaster,NA,NA,LC,0,NA,NA
NA,22695105,22695105,NA,Haliaeetus sanfordi,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
NA,22695115,22695115,NA,Haliaeetus vocifer,BOTW_marine,iucn,LC,0,stable,0
NA,22695121,22695121,NA,Haliaeetus vociferoides,BOTW_marine,iucn,CR,0.8,decreasing,-0.5
NA,22695137,22695137,NA,Haliaeetus albicilla,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22695144,22695144,NA,Haliaeetus leucocephalus,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22695147,22695147,NA,Haliaeetus pelagicus,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
NA,22695163,22695163,NA,Icthyophaga ichthyaetus,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
NA,22695293,22695293,NA,Spilornis cheela,BOTW_marine,iucn,LC,0,stable,0
NA,22695344,22695344,NA,Circus aeruginosus,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22695363,22695363,NA,Circus approximans,BOTW_marine,iucn,LC,0,stable,0
NA,22695909,22695909,NA,Buteo galapagoensis,BOTW_marine,iucn,VU,0.4,stable,0
NA,22696247,22696247,NA,Phalcoboenus australis,BOTW_marine,iucn,NT,0.2,stable,0
NA,22696354,22696354,NA,Falco berigora,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22696391,22696391,NA,Falco cenchroides,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22696453,22696453,NA,Falco columbarius,BOTW_marine,iucn,LC,0,stable,0
NA,22696495,22696495,NA,Falco cherrug,BOTW_marine,iucn,EN,0.6,decreasing,-0.5
NA,22696500,22696500,NA,Falco rusticolus,BOTW_marine,iucn,LC,0,stable,0
NA,22696545,22696545,NA,Tachybaptus ruficollis,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22696565,22696565,NA,Tachybaptus pelzelnii,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
NA,22696589,22696589,NA,Poliocephalus poliocephalus,BOTW_marine,iucn,LC,0,stable,0
NA,22696596,22696596,NA,Podiceps major,BOTW_marine,iucn,LC,0,stable,0
NA,22696599,22696599,NA,Podiceps grisegena,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22696602,22696602,NA,Podiceps cristatus,BOTW_marine,iucn,LC,0,unknown,NA
NA,22696606,22696606,NA,Podiceps auritus,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
NA,22696610,22696610,NA,Podiceps nigricollis,BOTW_marine,iucn,LC,0,unknown,NA
NA,22696628,22696628,NA,Podiceps gallardoi,BOTW_marine,iucn,CR,0.8,decreasing,-0.5
ITS-174673,22696637,22696637,NA,Phaethon aethereus,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22696641,22696641,NA,Phaethon rubricauda,BOTW_marine,iucn,LC,0,stable,0
NA,22696645,22696645,NA,Phaethon lepturus,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22696649,22696649,NA,Papasula abbotti,BOTW_marine,iucn,EN,0.6,stable,0
ITS-174712,22696657,22696657,NA,Morus bassanus,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-561224,22696668,22696668,NA,Morus capensis,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
ITS-561225,22696675,22696675,NA,Morus serrator,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-174702,22696683,22696683,NA,Sula nebouxii,BOTW_marine,iucn,LC,0,stable,0
ITS-174710,22696686,22696686,NA,Sula variegata,BOTW_marine,iucn,LC,0,stable,0
NA,22696694,22696694,NA,Sula sula,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22696698,22696698,NA,Sula leucogaster,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22696705,22696705,NA,Anhinga rufa,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22696712,22696712,NA,Anhinga melanogaster,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
NA,22696719,22696719,NA,Anhinga novaehollandiae,BOTW_marine,iucn,LC,0,stable,0
NA,22696725,22696725,NA,Microcarbo africanus,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22696730,22696730,NA,Microcarbo coronatus,BOTW_marine,iucn,NT,0.2,stable,0
SLB-130717,22696734,22696734,NA,Microcarbo pygmaeus,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22696743,22696743,NA,Microcarbo melanoleucos,BOTW_marine,iucn,LC,0,unknown,NA
NA,22696750,22696750,NA,Phalacrocorax perspicillatus,BOTW_marine,iucn,EX,1,NA,NA
ITS-174724,22696753,22696753,NA,Phalacrocorax penicillatus,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-561969,22696756,22696756,NA,Phalacrocorax harrisi,BOTW_marine,iucn,VU,0.4,stable,0
ITS-174747,22696766,22696766,NA,Phalacrocorax neglectus,BOTW_marine,iucn,EN,0.6,decreasing,-0.5
ITS-174742,22696770,22696770,NA,Phalacrocorax fuscescens,BOTW_marine,iucn,LC,0,unknown,NA
ITS-554375,22696773,22696773,NA,Phalacrocorax brasilianus,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-174717,22696776,22696776,NA,Phalacrocorax auritus,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-174743,22696779,22696779,NA,Phalacrocorax fuscicollis,BOTW_marine,iucn,LC,0,unknown,NA
NA,22696782,22696782,NA,Phalacrocorax varius,BOTW_marine,iucn,LC,0,unknown,NA
ITS-174751,22696788,22696788,NA,Phalacrocorax sulcirostris,BOTW_marine,iucn,LC,0,unknown,NA
ITS-174715,22696792,22696792,NA,Phalacrocorax carbo,BOTW_marine,iucn,LC,0,increasing,0.5
ITS-174738,22696799,22696799,NA,Phalacrocorax capillatus,BOTW_marine,iucn,LC,0,unknown,NA
ITS-174749,22696802,22696802,NA,Phalacrocorax nigrogularis,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
ITS-174737,22696806,22696806,NA,Phalacrocorax capensis,BOTW_marine,iucn,EN,0.6,decreasing,-0.5
NA,22696810,22696810,NA,Phalacrocorax bougainvilliorum,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
NA,22696813,22696813,NA,Phalacrocorax verrucosus,BOTW_marine,iucn,LC,0,unknown,NA
NA,22696840,22696840,NA,Phalacrocorax campbelli,BOTW_marine,iucn,VU,0.4,stable,0
NA,22696846,22696846,NA,Phalacrocorax carunculatus,BOTW_marine,iucn,VU,0.4,unknown,NA
NA,22696853,22696853,NA,Phalacrocorax chalconotus,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
NA,22696861,22696861,NA,Phalacrocorax onslowi,BOTW_marine,iucn,CR,0.8,decreasing,-0.5
NA,22696869,22696869,NA,Phalacrocorax colensoi,BOTW_marine,iucn,VU,0.4,stable,0
NA,22696876,22696876,NA,Phalacrocorax ranfurlyi,BOTW_marine,iucn,VU,0.4,stable,0
ITS-174745,22696883,22696883,NA,Phalacrocorax magellanicus,BOTW_marine,iucn,LC,0,unknown,NA
ITS-174728,22696887,22696887,NA,Phalacrocorax urile,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-174733,22696894,22696894,NA,Phalacrocorax aristotelis,BOTW_marine,iucn,LC,0,decreasing,-0.5
ITS-174744,22696898,22696898,NA,Phalacrocorax gaimardi,BOTW_marine,iucn,NT,0.2,decreasing,-0.5
ITS-174750,22696901,22696901,NA,Phalacrocorax punctatus,BOTW_marine,iucn,LC,0,unknown,NA
ITS-561967,22696907,22696907,NA,Phalacrocorax featherstoni,BOTW_marine,iucn,EN,0.6,decreasing,-0.5
NA,22696916,22696916,NA,Egretta rufescens,BOTW_marine,iucn,NT,0.2,increasing,0.5
NA,22696926,22696926,NA,Egretta ardesiaca,BOTW_marine,iucn,LC,0,stable,0
NA,22696931,22696931,NA,Egretta tricolor,BOTW_marine,iucn,LC,0,stable,0
NA,22696938,22696938,NA,Egretta novaehollandiae,BOTW_marine,iucn,LC,0,unknown,NA
NA,22696944,22696944,NA,Egretta caerulea,BOTW_marine,iucn,LC,0,decreasing,-0.5
NA,22696974,22696974,NA,Egretta thula,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22696977,22696977,NA,Egretta eulophotes,BOTW_marine,iucn,VU,0.4,decreasing,-0.5
NA,22696980,NA,NA,Egretta sacra,NA,NA,LC,0,NA,NA
NA,22696993,22696993,NA,Ardea cinerea,BOTW_marine,iucn,LC,0,unknown,NA
NA,22696998,22696998,NA,Ardea herodias,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22697004,22697004,NA,Ardea pacifica,BOTW_marine,iucn,LC,0,stable,0
NA,22697008,22697008,NA,Ardea melanocephala,BOTW_marine,iucn,LC,0,increasing,0.5
NA,22697012,22697012,NA,Ardea humbloti,BOTW_marine,iucn,EN,0.6,decreasing,-0.5
NA,22697017,22697017,NA,Ardea goliath,BOTW_marine,iucn,LC,0,stable,0
NA,22697028,22697028,NA,Ardea sumatrana,BOTW_marine,iucn,LC,0,decreasing,-0.5
