iucn_sid,am_sid,sciname,am_sciname,fbname,am_cat
67853451.0,Fis-32592,Synodus jaculum,Synodus jaculum,Lighthouse lizardfish,NA
67853562.0,Fis-26525,Synodus kaianus,Synodus kaianus,Gunther's lizard fish,NA
67854163.0,Fis-142912,Synodus lobeli,Synodus lobeli,Lobel's lizardfish,NA
67854712.0,Fis-34112,Synodus macrocephalus,Synodus macrocephalus,null,NA
67855065.0,Fis-162833,Synodus mundyi,Synodus mundyi,null,NA
67855363.0,Fis-34111,Synodus oculeus,Synodus oculeus,Large-eye lizardfish,NA
67855905.0,Fis-34110,Synodus rubromarmoratus,Synodus rubromarmoratus,Redmarbled lizardfish,NA
67855917.0,Fis-55988,Synodus similis,Synodus similis,Lavender lizardfish,NA
67855975.0,Fis-33869,Synodus tectus,Synodus tectus,Tectus lizardfish,NA
67856047.0,Fis-32337,Synodus ulae,Synodus ulae,Red lizard fish,NA
67856062.0,Fis-34109,Synodus usitatus,Synodus usitatus,null,NA
67856085.0,Fis-25602,Synodus variegatus,Synodus variegatus,Variegated lizardfish,NA
67869958.0,Fis-35266,Myripristis chryseres,Myripristis chryseres,Yellowfin soldierfish,NA
67869976.0,Fis-150774,Myripristis earlei,Myripristis earlei,Earle's soldierfish,NA
67870015.0,Fis-26474,Myripristis hexagona,Myripristis hexagona,Doubletooth soldierfish,NA
67871080.0,Fis-51015,Myripristis tiki,Myripristis tiki,Tiki soldierfish,NA
67871203.0,Fis-28675,Neoniphon aurolineatus,Neoniphon aurolineatus,Yellowstriped squirrelfish,NA
67871355.0,Fis-25378,Neoniphon sammara,Neoniphon sammara,Sammara squirrelfish,NA
67899355.0,Fis-32501,Ostichthys archiepiscopus,Ostichthys archiepiscopus,Longsnout soldier,NA
67899512.0,Fis-50296,Ostichthys delta,Ostichthys delta,null,NA
67899637.0,Fis-27745,Ostichthys kaianus,Ostichthys kaianus,Kai soldierfish,NA
67899690.0,Fis-26937,Ostichthys japonicus,Ostichthys japonicus,Japanese soldierfish,NA
67899991.0,Fis-28673,Plectrypops lima,Plectrypops lima,Shy soldier,NA
67900591.0,Fis-28613,Pristilepis oligolepis,Pristilepis oligolepis,Spinyface soldier,NA
67902046.0,Fis-123102,Sargocentron ensifer,Sargocentron ensifer,Yellow-striped squirrelfish,NA
67902071.0,Fis-123176,Sargocentron hormion,Sargocentron hormion,null,NA
67902084.0,Fis-53385,Sargocentron inaequalis,Sargocentron inaequalis,Lattice squirrelfish,NA
67902088.0,Fis-123179,Sargocentron iota,Sargocentron iota,Dwarf squirrelfish,NA
67902103.0,Fis-26196,Sargocentron ittodai,Sargocentron ittodai,Samurai squirrelfish,NA
67902620.0,Fis-62169,Sargocentron lepros,Sargocentron lepros,Spiny squirrelfish,NA
67902657.0,Fis-25568,Sargocentron melanospilos,Sargocentron melanospilos,Blackblotch squirrelfish,NA
67902908.0,Fis-25849,Sargocentron microstoma,Sargocentron microstoma,Smallmouth squirrelfish,NA
67902985.0,Fis-25374,Sargocentron punctatissimum,Sargocentron punctatissimum,Speckled squirrelfish,NA
67903042.0,Fis-26163,Sargocentron spiniferum,Sargocentron spiniferum,Sabre squirrelfish,NA
67903074.0,Fis-53596,Sargocentron spinosissimum,Sargocentron spinosissimum,North Pacific squirrelfish,NA
67903124.0,Fis-25376,Sargocentron tiere,Sargocentron tiere,Blue lined squirrelfish,NA
67903174.0,Fis-25377,Sargocentron violaceum,Sargocentron violaceum,Violet squirrelfish,NA
67903264.0,Fis-26734,Sargocentron xantherythrum,Sargocentron xantherythrum,Hawaiian squirrelfish,NA
67903537.0,Fis-156684,Alabes parvula,Alabes parvula,Pygmy shore-eel,NA
67904147.0,Fis-28672,Diademichthys lineatus,Diademichthys lineatus,null,NA
67905401.0,Fis-160828,Discotrema crinophilum,Discotrema crinophilum,Crinoid clingfish,NA
67905470.0,Fis-61297,Lepadichthys bolini,Lepadichthys bolini,Bolin's clingfish,NA
67905515.0,Fis-54999,Lepadichthys frenatus,Lepadichthys frenatus,null,NA
67905532.0,Fis-51643,Lepadichthys minor,Lepadichthys minor,Minor clingfish,NA
67905735.0,Fis-54976,Pherallodus indicus,Pherallodus indicus,Smalldisc clingfish,NA
67963974.0,Fis-27013,Gaidropsarus guttatus,Gaidropsarus guttatus,null,NA
67965222.0,Fis-50476,Oneirodes anisacanthus,Oneirodes anisacanthus,null,NA
67966197.0,Fis-52364,Protogrammus sousai,Protogrammus sousai,Meteor dragonet,NA
67966271.0,Fis-33224,Scopelosaurus smithii,Scopelosaurus smithii,null,NA
67966420.0,Fis-49889,Uncisudis quadrimaculata,Uncisudis quadrimaculata,null,NA
67968236.0,Fis-138772,Leucobrotula adipata,Leucobrotula adipata,null,NA
67970335.0,Fis-23411,Ulua aurochs,Ulua aurochs,Silvermouth trevally,NA
67996744.0,Fis-53955,Amblycirrhitus unimacula,Amblycirrhitus unimacula,null,NA
67996765.0,Fis-148610,Itycirrhitus wilhelmi,Itycirrhitus wilhelmi,Wilhelm's hawkfish,NA
67997172.0,Fis-26216,Cirrhitichthys aprinus,Cirrhitichthys aprinus,Spotted hawkfish,NA
67997668.0,Fis-21635,Cirrhitichthys oxycephalus,Cirrhitichthys oxycephalus,Coral hawkfish,NA
67997694.0,Fis-26698,Cirrhitops fasciatus,Cirrhitops fasciatus,Redbarred hawkfish,NA
67997787.0,Fis-25842,Cirrhitus pinnulatus,Cirrhitus pinnulatus,Stocky hawkfish,NA
67997854.0,Fis-31553,Oxycirrhites typus,Oxycirrhites typus,Longnose hawkfish,NA
67997869.0,Fis-25844,Paracirrhites arcatus,Paracirrhites arcatus,Arc-eye hawkfish,NA
67997879.0,Fis-25908,Paracirrhites forsteri,Paracirrhites forsteri,Blackside hawkfish,NA
68000633.0,Fis-35565,Limnichthys fasciatus,Limnichthys fasciatus,Barred sand burrower,NA
68000804.0,Fis-50482,Limnichthys nitidus,Limnichthys nitidus,Sand submarine,NA
68001146.0,Fis-62775,Calumia profunda,Calumia profunda,Deepreef coralgudgeon,NA
68064267.0,Fis-49836,Macroparalepis brevis,Macroparalepis brevis,null,NA
68283383.0,Fis-164770,Halieutichthys bispinosus,Halieutichthys bispinosus,null,NA
68324528.0,Fis-125894,Gerres erythrourus,Gerres erythrourus,Deep-bodied mojarra,NA
68324892.0,Fis-136634,Gerres subfasciatus,Gerres subfasciatus,Common silver belly,NA
68325526.0,Fis-25367,Acentrogobius caninus,Acentrogobius caninus,Tropical sand goby,NA
68326585.0,Fis-163906,Ancistrogobius yanoi,Ancistrogobius yanoi,Yano’s cheek-hook goby,NA
68326872.0,Fis-152319,Arcygobius baliurus,Arcygobius baliurus,Isthmus goby,NA
68328081.0,Fis-32256,Austrolethops wardi,Austrolethops wardi,Small-eyed goby,NA
68328401.0,Fis-137370,Bryaninops isis,Bryaninops isis,Isis goby,NA
68328587.0,Fis-54219,Cabillus lacertops,Cabillus lacertops,Lizard cabillus,NA
68329253.0,Fis-21788,Ctenogobiops crocineus,Ctenogobiops crocineus,null,NA
68329897.0,Fis-169142,Eviota occasa,Eviota occasa,Sunset Dwarfgoby,NA
68330082.0,Fis-29363,Exyrias ferrarisi,Exyrias ferrarisi,Ferraris' goby,NA
68330520.0,Fis-156781,Gnatholepis ophthalmotaenia,Gnatholepis ophthalmotaenia,null,NA
68332344.0,Fis-163594,Koumansetta hectori,Koumansetta hectori,Hector's goby,NA
68332472.0,Fis-115656,Koumansetta rainfordi,Koumansetta rainfordi,Old glory,NA
68332598.0,Fis-27586,Oxyurichthys microlepis,Oxyurichthys microlepis,Maned goby,NA
68332934.0,Fis-162433,Paratrypauchen microcephalus,Paratrypauchen microcephalus,Comb goby,NA
68333211.0,Fis-140752,Tomiyamichthys alleni,Tomiyamichthys alleni,Allen's shrimpgoby,NA
68333307.0,Fis-167998,Tryssogobius sarah,Tryssogobius sarah,Sarah's fairygoby,NA
68333312.0,Fis-28567,Valenciennea wardii,Valenciennea wardii,Ward's sleeper,NA
68398868.0,Fis-21518,Lutjanus timoriensis,Lutjanus timoriensis,Timor snapper,NA
68438250.0,Fis-25400,Dicologlossa hexophthalma,Dicologlossa hexophthalma,Ocellated wedge sole,NA
69128053.0,Fis-35306,Gunnellichthys curiosus,Gunnellichthys curiosus,Curious wormfish,NA
69128289.0,Fis-35307,Gunnellichthys monostigma,Gunnellichthys monostigma,Onespot wormfish,NA
69128478.0,Fis-31897,Nemateleotris decora,Nemateleotris decora,Elegant firefish,NA
69128541.0,Fis-35336,Nemateleotris helfrichi,Nemateleotris helfrichi,Helfrichs' dartfish,NA
69130229.0,Fis-51805,Parioglossus nudus,Parioglossus nudus,Naked hover goby,NA
69130241.0,Fis-62819,Parioglossus philippinus,Parioglossus philippinus,Philippine dartfish,NA
69179175.0,Fis-161027,Ptereleotris brachyptera,Ptereleotris brachyptera,Lowfin dartfish,NA
69179838.0,Fis-25091,Ptereleotris evides,Ptereleotris evides,Blackfin dartfish,NA
69180312.0,Fis-30940,Ptereleotris grammica,Ptereleotris grammica,Lined dartfish,NA
69180629.0,Fis-25092,Ptereleotris hanae,Ptereleotris hanae,Blue hana goby,NA
69181442.0,Fis-25093,Ptereleotris heteroptera,Ptereleotris heteroptera,Blacktail goby,NA
69181503.0,Fis-30942,Ptereleotris monoptera,Ptereleotris monoptera,Lyre-tail dart-goby,NA
69181516.0,Fis-30943,Ptereleotris uroditaenia,Ptereleotris uroditaenia,Flagtail dartfish,NA
69181519.0,Fis-25096,Ptereleotris zebra,Ptereleotris zebra,Chinese zebra goby,NA
69181822.0,Fis-58084,Mulloidichthys mimicus,Mulloidichthys mimicus,Mimic goatfish,NA
69181847.0,Fis-62936,Mulloidichthys pfluegeri,Mulloidichthys pfluegeri,Orange goatfish,NA
69181884.0,Fis-25930,Mulloidichthys vanicolensis,Mulloidichthys vanicolensis,Yellowfin goatfish,NA
69181934.0,Fis-25932,Parupeneus barberinoides,Parupeneus barberinoides,Bicolor goatfish,NA
69181941.0,Fis-25933,Parupeneus barberinus,Parupeneus barberinus,Dash-and-dot goatfish,NA
69181948.0,Fis-28564,Parupeneus chrysonemus,Parupeneus chrysonemus,Yellow-threaded goatfish,NA
69181969.0,Fis-25935,Parupeneus ciliatus,Parupeneus ciliatus,Whitesaddle goatfish,NA
69182011.0,Fis-25936,Parupeneus cyclostomus,Parupeneus cyclostomus,Gold-saddle goatfish,NA
69182291.0,Fis-149204,Parupeneus insularis,Parupeneus insularis,Twosaddle goatfish,NA
69182614.0,Fis-25938,Parupeneus indicus,Parupeneus indicus,Indian goatfish,NA
69182717.0,Fis-61069,Parupeneus moffitti,Parupeneus moffitti,null,NA
69182861.0,Fis-25940,Parupeneus pleurostigma,Parupeneus pleurostigma,Sidespot goatfish,NA
69182988.0,Fis-28565,Parupeneus porphyreus,Parupeneus porphyreus,null,NA
69183023.0,Fis-26226,Parupeneus spilurus,Parupeneus spilurus,Blackspot goatfish,NA
69538564.0,Fis-28769,Upeneichthys lineatus,Upeneichthys lineatus,Blue-striped mullet,NA
69538573.0,Fis-145838,Upeneus australiae,Upeneus australiae,Australian goatfish,NA
69538576.0,Fis-35372,Upeneus francisi,Upeneus francisi,Francis' goatfish,NA
69538579.0,Fis-161776,Upeneus mouthami,Upeneus mouthami,Moutham's goatfish,NA
69538589.0,Fis-31616,Upeneus taeniopterus,Upeneus taeniopterus,Finstripe goatfish,NA
69539228.0,Fis-25855,Nemipterus balinensoides,Nemipterus balinensoides,Dwarf threadfin bream,NA
69539262.0,Fis-25851,Nemipterus furcosus,Nemipterus furcosus,Fork-tailed threadfin bream,NA
69539271.0,Fis-25187,Nemipterus hexodon,Nemipterus hexodon,Ornate threadfin bream,NA
69539284.0,Fis-31557,Nemipterus vitiensis,Nemipterus vitiensis,Fiji threadfin bream,NA
69539293.0,Fis-25860,Nemipterus zysron,Nemipterus zysron,Slender threadfin bream,NA
69539322.0,Fis-149098,Pentapodus aureofasciatus,Pentapodus aureofasciatus,Yellowstripe threadfin bream,NA
69539343.0,Fis-25867,Pentapodus caninus,Pentapodus caninus,Small-toothed whiptail,NA
69539356.0,Fis-25869,Pentapodus nagasakiensis,Pentapodus nagasakiensis,Japanese whiptail,NA
69539374.0,Fis-25873,Pentapodus trivittatus,Pentapodus trivittatus,Three-striped whiptail,NA
69539421.0,Fis-31567,Scolopsis affinis,Scolopsis affinis,Peters' monocle bream,NA
69539499.0,Fis-136663,Scolopsis bilineata,Scolopsis bilineata,Two-lined monocle bream,NA
69539506.0,Fis-138395,Scolopsis ciliata,Scolopsis ciliata,Saw-jawed monocle bream,NA
69539564.0,Fis-138390,Scolopsis lineata,Scolopsis lineata,Striped monocle bream,NA
69539571.0,Fis-138391,Scolopsis margaritifera,Scolopsis margaritifera,Pearly monocle bream,NA
69539597.0,Fis-25878,Scolopsis monogramma,Scolopsis monogramma,Monogrammed monocle bream,NA
69539604.0,Fis-138393,Scolopsis taenioptera,Scolopsis taenioptera,Lattice monocle bream,NA
69539611.0,Fis-25879,Scolopsis temporalis,Scolopsis temporalis,Bald-spot monocle bream,NA
69539627.0,Fis-138394,Scolopsis trilineata,Scolopsis trilineata,Three-lined monocle bream,NA
69544768.0,Fis-144309,Opistognathus solorensis,Opistognathus solorensis,Solor jawfish,NA
69544771.0,Fis-164397,Opistognathus variabilis,Opistognathus variabilis,Variable jawfish,NA
69544846.0,Fis-53960,Stalix histrio,Stalix histrio,Harlequin jawfish,NA
69545534.0,Fis-29483,Priacanthus macracanthus,Priacanthus macracanthus,Red bigeye,NA
69545542.0,Fis-32526,Priacanthus meeki,Priacanthus meeki,Hawaiian bigeye,NA
69545550.0,Fis-27534,Pristigenys meyeri,Pristigenys meyeri,null,NA
69583335.0,Fis-164872,Amsichthys knighti,Amsichthys knighti,Bugeye dottyback,NA
69583348.0,Fis-28575,Cypho purpurascens,Cypho purpurascens,Oblique-lined dottyback,NA
69583361.0,Fis-149781,Lubbockichthys multisquamatus,Lubbockichthys multisquamatus,Fine-scaled dottyback,NA
69583371.0,Fis-162929,Manonichthys polynemus,Manonichthys polynemus,Longfin dottyback,NA
69583393.0,Fis-160844,Pictichromis paccagnellae,Pictichromis paccagnellae,Royal dottyback,NA
69583400.0,Fis-160846,Pictichromis porphyrea,Pictichromis porphyrea,Magenta dottyback,NA
69583407.0,Fis-28576,Pseudochromis bitaeniatus,Pseudochromis bitaeniatus,Double-striped dottyback,NA
69583414.0,Fis-35795,Pseudochromis cyanotaenia,Pseudochromis cyanotaenia,Surge dottyback,NA
69583417.0,Fis-31902,Pseudochromis fuscus,Pseudochromis fuscus,Brown dottyback,NA
69583420.0,Fis-35935,Pseudochromis jamesi,Pseudochromis jamesi,Spot-tailed dottyback,NA
69583426.0,Fis-26487,Pseudochromis marshallensis,Pseudochromis marshallensis,Marshall Is. dottyback,NA
69583433.0,Fis-162940,Pseudochromis melanurus,Pseudochromis melanurus,Blacktail dottyback,NA
69583436.0,Fis-141403,Pseudochromis moorei,Pseudochromis moorei,Jaguar dottyback,NA
69583439.0,Fis-55434,Pseudochromis pylei,Pseudochromis pylei,Pyle's dottyback,NA
69583442.0,Fis-35794,Pseudochromis tapeinosoma,Pseudochromis tapeinosoma,Blackmargin dottyback,NA
69583447.0,Fis-29099,Pseudoplesiops annae,Pseudoplesiops annae,Anna's dottyback,NA
69583454.0,Fis-35940,Pseudoplesiops howensis,Pseudoplesiops howensis,Lord Howe Dottyback,NA
69583457.0,Fis-35941,Pseudoplesiops revellei,Pseudoplesiops revellei,Bearded dottyback,NA
69583460.0,Fis-35792,Pseudoplesiops rosae,Pseudoplesiops rosae,Rose Island basslet,NA
69583463.0,Fis-32369,Pseudoplesiops typus,Pseudoplesiops typus,Hidden basslet,NA
69583466.0,Fis-151410,Pseudoplesiops wassi,Pseudoplesiops wassi,Fleckfin dottyback,NA
69584035.0,Fis-35933,Aporops bilinearis,Aporops bilinearis,Blotched podge,NA
69584048.0,Fis-136041,Aulacocephalus temminckii,Aulacocephalus temminckii,Goldribbon soapfish,NA
69584098.0,Fis-35279,Belonoperca chabanaudi,Belonoperca chabanaudi,Arrowhead soapfish,NA
69584331.0,Fis-150373,Caprodon krasyukovae,Caprodon krasyukovae,Krasyukova's perch,NA
69584359.0,Fis-29242,Caprodon longimanus,Caprodon longimanus,Pink maomao,NA
69584395.0,Fis-28726,Caprodon schlegelii,Caprodon schlegelii,Sunrise perch,NA
69584403.0,Fis-31891,Diploprion bifasciatum,Diploprion bifasciatum,Barred soapfish,NA
69584408.0,Fis-25383,Grammistes sexlineatus,Grammistes sexlineatus,Goldenstriped soapfish,NA
69584417.0,Fis-32302,Grammistops ocellatus,Grammistops ocellatus,Ocellate soapfish,NA
69584420.0,Fis-28654,Liopropoma aurora,Liopropoma aurora,Yellowmargin basslet,NA
69584428.0,Fis-32818,Liopropoma collettei,Liopropoma collettei,Collette's basslet,NA
69584519.0,Fis-35390,Liopropoma lemniscatum,Liopropoma lemniscatum,Ribbon basslet,NA
69584524.0,Fis-28660,Liopropoma lunulatum,Liopropoma lunulatum,null,NA
69584537.0,Fis-28649,Liopropoma maculatum,Liopropoma maculatum,null,NA
69584560.0,Fis-32819,Liopropoma mitratum,Liopropoma mitratum,Pinstriped basslet,NA
69584566.0,Fis-32364,Liopropoma multilineatum,Liopropoma multilineatum,Manyline perch,NA
69584573.0,Fis-26480,Liopropoma pallidum,Liopropoma pallidum,Pallid basslet,NA
69584835.0,Fis-26482,Liopropoma susumi,Liopropoma susumi,Meteor perch,NA
69585676.0,Fis-28648,Liopropoma swalesi,Liopropoma swalesi,Swales' basslet,NA
69585696.0,Fis-35394,Liopropoma tonstrinum,Liopropoma tonstrinum,Redstriped basslet,NA
69586671.0,Fis-136002,Odontanthias borbonius,Odontanthias borbonius,Checked swallowtail,NA
69587098.0,Fis-161842,Odontanthias chrysostictus,Odontanthias chrysostictus,null,NA
69587107.0,Fis-142171,Odontanthias elizabethae,Odontanthias elizabethae,null,NA
69587178.0,Fis-142173,Odontanthias fuscipinnis,Odontanthias fuscipinnis,Hawaiian deep anthias,NA
69587263.0,Fis-161843,Odontanthias katayamai,Odontanthias katayamai,null,NA
69588014.0,Fis-35357,Plectranthias fourmanoiri,Plectranthias fourmanoiri,Doublespot perchlet,NA
69588682.0,Fis-60720,Plectranthias helenae,Plectranthias helenae,null,NA
69588709.0,Fis-60722,Plectranthias inermis,Plectranthias inermis,Chequered perchlet,NA
69588731.0,Fis-21671,Plectranthias kamii,Plectranthias kamii,null,NA
69588828.0,Fis-26486,Plectranthias longimanus,Plectranthias longimanus,Longfin perchlet,NA
69588900.0,Fis-35957,Plectranthias megalophthalmus,Plectranthias megalophthalmus,Citron perchlet,NA
69588906.0,Fis-35958,Plectranthias nanus,Plectranthias nanus,Bownband perchlet,NA
69588920.0,Fis-146060,Plectranthias randalli,Plectranthias randalli,null,NA
69588949.0,Fis-60740,Plectranthias retrofasciatus,Plectranthias retrofasciatus,null,NA
69588952.0,Fis-60746,Plectranthias rubrifasciatus,Plectranthias rubrifasciatus,null,NA
69588992.0,Fis-28633,Plectranthias winniensis,Plectranthias winniensis,Redblotch basslet,NA
69589013.0,Fis-56601,Plectranthias yamakawai,Plectranthias yamakawai,null,NA
69589017.0,Fis-28605,Pogonoperca punctata,Pogonoperca punctata,null,NA
69589636.0,Fis-28600,Pseudanthias bartlettorum,Pseudanthias bartlettorum,Bartletts' anthias,NA
69590149.0,Fis-26740,Pseudanthias bicolor,Pseudanthias bicolor,Bicolor anthias,NA
69590668.0,Fis-28725,Pseudanthias cooperi,Pseudanthias cooperi,Red-bar anthias,NA
69590742.0,Fis-26548,Pseudanthias dispar,Pseudanthias dispar,Peach fairy basslet,NA
69590801.0,Fis-29240,Pseudanthias engelhardi,Pseudanthias engelhardi,Orangebar anthias,NA
69590820.0,Fis-149151,Pseudanthias flavicauda,Pseudanthias flavicauda,null,NA
69590843.0,Fis-143816,Pseudanthias flavoguttatus,Pseudanthias flavoguttatus,Yellow-spotted anthias,NA
69590885.0,Fis-150381,Pseudanthias fucinus,Pseudanthias fucinus,null,NA
69590965.0,Fis-149155,Pseudanthias hiva,Pseudanthias hiva,null,NA
69590993.0,Fis-26190,Pseudanthias huchtii,Pseudanthias huchtii,Red-cheeked fairy basslet,NA
69591007.0,Fis-32679,Pseudanthias hypselosoma,Pseudanthias hypselosoma,Stocky anthias,NA
69591014.0,Fis-26549,Pseudanthias lori,Pseudanthias lori,Lori's anthias,NA
69591045.0,Fis-26551,Pseudanthias luzonensis,Pseudanthias luzonensis,Yellowlined anthias,NA
69591446.0,Fis-113235,Pseudanthias olivaceus,Pseudanthias olivaceus,null,NA
69591538.0,Fis-58524,Pseudanthias parvirostris,Pseudanthias parvirostris,Sunset anthias,NA
69591554.0,Fis-26341,Pseudanthias pascalus,Pseudanthias pascalus,Amethyst anthias,NA
69591683.0,Fis-26194,Pseudanthias randalli,Pseudanthias randalli,Randall's fairy basslet,NA
69591708.0,Fis-26485,Pseudanthias rubrizonatus,Pseudanthias rubrizonatus,Red-belted anthias,NA
69591773.0,Fis-26552,Pseudanthias smithvanizi,Pseudanthias smithvanizi,Princess anthias,NA
69591800.0,Fis-26191,Pseudanthias squamipinnis,Pseudanthias squamipinnis,Sea goldie,NA
69591811.0,Fis-26695,Pseudanthias thompsoni,Pseudanthias thompsoni,Hawaiian anthias,NA
69591878.0,Fis-26160,Pseudanthias tuka,Pseudanthias tuka,Yellowstriped fairy basslet,NA
69591978.0,Fis-164074,Pseudogramma astigma,Pseudogramma astigma,Spotless podge,NA
69592012.0,Fis-121644,Pseudogramma pectoralis,Pseudogramma pectoralis,Pectoral podge,NA
69592021.0,Fis-26484,Pseudogramma polyacantha,Pseudogramma polyacantha,Honeycomb podge,NA
69592060.0,Fis-35561,Selenanthias myersi,Selenanthias myersi,null,NA
69592071.0,Fis-34149,Serranocirrhitus latus,Serranocirrhitus latus,Hawkfish anthias,NA
69592082.0,Fis-121645,Suttonia lineata,Suttonia lineata,Freckleface podge,NA
69592095.0,Fis-35319,Trachypoma macracanthus,Trachypoma macracanthus,Toadstool groper,NA
69689070.0,Fis-25217,Siganus argenteus,Siganus argenteus,Streamlined spinefoot,NA
69689242.0,Fis-25215,Siganus corallinus,Siganus corallinus,Blue-spotted spinefoot,NA
69689424.0,Fis-31040,Siganus doliatus,Siganus doliatus,Barred spinefoot,NA
69689554.0,Fis-25219,Siganus fuscescens,Siganus fuscescens,Mottled spinefoot,NA
69689777.0,Fis-25201,Siganus guttatus,Siganus guttatus,Goldlined spinefoot,NA
69690025.0,Fis-25225,Siganus lineatus,Siganus lineatus,Golden-lined spinefoot,NA
69738690.0,Fis-25220,Siganus puellus,Siganus puellus,Masked spinefoot,NA
69738727.0,Fis-31039,Siganus punctatissimus,Siganus punctatissimus,Peppered spinefoot,NA
69738738.0,Fis-25222,Siganus punctatus,Siganus punctatus,Goldspotted spinefoot,NA
